SquareFeet,NumBedrooms,NumBathrooms,Garage,Age,Location_Rural,Location_Suburban,Location_Urban
552.2924295864528,4,2,1,57,0.0,0.0,1.0
3959.362091131308,5,1,0,17,1.0,0.0,0.0
3109.855190914143,1,2,1,27,1.0,0.0,0.0
3179.366607290488,2,3,1,63,1.0,0.0,0.0
1421.6108407529427,4,2,0,45,0.0,1.0,0.0
3788.916555992722,3,3,1,17,0.0,0.0,1.0
4734.465451584967,5,1,0,81,0.0,0.0,1.0
2423.689043406206,2,3,0,82,0.0,0.0,1.0
544.8615563053332,3,1,1,28,0.0,1.0,0.0
1928.973651159148,2,3,1,63,1.0,0.0,0.0
3633.299491451629,1,1,0,50,0.0,0.0,1.0
1589.8815140591398,2,1,1,5,0.0,1.0,0.0
1902.43812494592,3,3,0,81,1.0,0.0,0.0
4927.899415819227,3,1,1,77,1.0,0.0,0.0
1477.1318181695233,5,1,0,19,0.0,1.0,0.0
734.3258279957138,1,1,0,28,0.0,0.0,1.0
1067.5189506893475,3,1,1,17,0.0,1.0,0.0
4727.745237038851,3,2,0,47,1.0,0.0,0.0
2772.626207669451,3,3,0,52,0.0,1.0,0.0
3668.469623472366,5,1,0,46,0.0,1.0,0.0
3776.973568753368,4,3,1,7,0.0,0.0,1.0
3478.8642775278536,2,1,1,11,0.0,1.0,0.0
2319.4344564693147,4,1,1,96,0.0,1.0,0.0
3729.189945461793,2,3,0,64,1.0,0.0,0.0
4962.17406048875,4,1,1,28,0.0,0.0,1.0
2019.6984862590105,5,1,0,31,0.0,1.0,0.0
1942.5345096241604,1,1,0,69,0.0,1.0,0.0
1028.7582809556798,5,1,0,78,0.0,0.0,1.0
2803.723838068675,4,2,1,78,0.0,1.0,0.0
2483.3972454859304,2,1,1,19,1.0,0.0,0.0
2314.4349025996357,5,2,1,59,0.0,1.0,0.0
4806.981932000232,3,3,1,78,0.0,1.0,0.0
1480.0136079540584,3,1,0,8,0.0,0.0,1.0
2429.159094438952,5,3,0,60,0.0,1.0,0.0
827.4335286388709,2,3,1,51,0.0,1.0,0.0
2842.949091803502,3,3,0,3,0.0,1.0,0.0
2462.964877040205,4,3,0,71,0.0,1.0,0.0
3006.682309737658,2,3,0,11,1.0,0.0,0.0
2426.8982671652666,1,3,1,44,0.0,0.0,1.0
724.9056289685543,2,2,0,18,1.0,0.0,0.0
3419.1276913986594,4,1,1,45,0.0,1.0,0.0
4538.385725351782,3,2,0,38,0.0,0.0,1.0
2752.787895502689,2,1,1,39,0.0,1.0,0.0
4043.173811671728,4,3,1,57,1.0,0.0,0.0
4297.45735053918,1,3,1,73,0.0,0.0,1.0
1467.2317036584054,1,2,1,44,1.0,0.0,0.0
4856.870425616248,3,1,1,1,1.0,0.0,0.0
3637.442218593365,2,3,1,77,0.0,0.0,1.0
860.8100633685656,2,3,0,23,0.0,0.0,1.0
1515.4906237342475,5,1,1,21,1.0,0.0,0.0
4850.894976320271,5,2,0,75,0.0,1.0,0.0
976.0843412275954,1,3,1,63,0.0,0.0,1.0
2526.579405074357,4,1,0,97,0.0,1.0,0.0
2318.4943148433067,3,1,1,96,0.0,0.0,1.0
4057.311233901415,1,2,1,32,0.0,1.0,0.0
2585.723197102576,2,1,1,80,0.0,0.0,1.0
4153.397558046709,3,1,1,88,0.0,1.0,0.0
749.1191762228428,5,2,0,31,1.0,0.0,0.0
2532.827641916497,4,2,1,58,1.0,0.0,0.0
3902.961262775796,1,2,1,74,1.0,0.0,0.0
2683.763226995892,4,3,1,43,0.0,1.0,0.0
4736.004767541058,4,2,0,35,0.0,0.0,1.0
3808.5283314571834,5,3,1,14,0.0,1.0,0.0
3135.990115730585,1,1,0,70,0.0,1.0,0.0
2758.754323093288,4,1,1,5,0.0,0.0,1.0
2516.768811595933,4,3,0,5,0.0,1.0,0.0
2006.308969606756,4,2,1,23,1.0,0.0,0.0
1416.949066074601,2,3,1,16,1.0,0.0,0.0
2867.423059631939,2,3,0,10,0.0,1.0,0.0
2349.93021170318,4,3,1,71,0.0,0.0,1.0
1405.2783520125536,1,3,0,25,0.0,1.0,0.0
2350.35714141271,2,2,0,39,0.0,0.0,1.0
2998.4036521975804,2,2,1,35,0.0,1.0,0.0
4593.140127741997,2,2,1,32,1.0,0.0,0.0
1420.0176760892286,3,1,0,70,0.0,0.0,1.0
3035.2790782068805,4,2,0,27,1.0,0.0,0.0
4157.298069371057,2,1,1,73,0.0,0.0,1.0
2259.8669149329235,5,2,1,53,1.0,0.0,0.0
3263.759826435017,1,3,0,56,1.0,0.0,0.0
3080.470496554788,4,1,1,33,0.0,0.0,1.0
4864.184890852032,3,3,1,55,1.0,0.0,0.0
1840.897559731297,3,2,1,9,0.0,0.0,1.0
4587.028199151453,3,3,1,13,1.0,0.0,0.0
4215.699282023002,4,2,0,28,0.0,0.0,1.0
1335.4101720555936,3,2,0,87,0.0,0.0,1.0
656.016200269175,5,2,1,10,1.0,0.0,0.0
2085.947291924788,4,2,1,88,1.0,0.0,0.0
4715.840435409569,2,1,1,39,1.0,0.0,0.0
4712.696483723515,2,3,0,26,0.0,0.0,1.0
4982.057525220117,4,1,1,56,0.0,0.0,1.0
3389.142407694295,5,3,1,39,0.0,1.0,0.0
3169.4970654832296,3,2,0,85,0.0,1.0,0.0
4974.486362085717,3,1,0,10,1.0,0.0,0.0
2642.081582159449,1,1,0,87,0.0,0.0,1.0
755.9662899994096,1,1,0,29,0.0,1.0,0.0
4132.677421968127,3,3,1,21,1.0,0.0,0.0
3530.8255406776657,4,1,1,18,1.0,0.0,0.0
925.503551484747,1,2,1,14,1.0,0.0,0.0
3815.93185224882,5,1,1,54,1.0,0.0,0.0
2552.3149289766616,4,3,0,6,0.0,0.0,1.0
1688.2789311217346,1,3,0,80,0.0,0.0,1.0
4960.2588176163945,5,2,1,71,0.0,0.0,1.0
2335.001154827732,2,2,0,83,1.0,0.0,0.0
4835.746583994148,1,3,1,72,1.0,0.0,0.0
505.7799148706064,4,3,1,50,0.0,1.0,0.0
1620.5393124909046,3,2,0,42,0.0,0.0,1.0
2568.128257461304,1,1,0,22,0.0,1.0,0.0
4696.905728035255,2,3,1,33,0.0,0.0,1.0
3894.1923800616014,5,2,0,50,0.0,1.0,0.0
4434.001361083291,3,3,0,4,0.0,1.0,0.0
2443.122953536604,4,3,0,6,1.0,0.0,0.0
2259.647911073294,5,3,1,91,1.0,0.0,0.0
3704.6167064627225,2,2,0,79,0.0,1.0,0.0
4166.713011859305,5,3,0,3,0.0,0.0,1.0
3247.7901909873467,3,3,1,47,1.0,0.0,0.0
1197.2380340207114,2,2,1,61,0.0,0.0,1.0
1912.451344317623,5,2,1,77,0.0,0.0,1.0
1354.7063464745902,5,1,0,28,1.0,0.0,0.0
1733.968410569015,5,1,1,65,0.0,1.0,0.0
1769.8418361194006,1,1,0,78,0.0,0.0,1.0
4092.328305350488,3,2,1,46,0.0,1.0,0.0
1562.035686456704,1,2,1,29,1.0,0.0,0.0
2108.8099779225663,4,1,1,31,0.0,0.0,1.0
4516.1109227840525,4,3,0,30,0.0,0.0,1.0
2577.722647159036,4,3,0,41,0.0,1.0,0.0
680.2660357281252,3,2,0,88,1.0,0.0,0.0
2813.4294914806687,1,1,0,33,0.0,1.0,0.0
1585.2434643849288,5,2,0,15,1.0,0.0,0.0
1564.1371050741254,3,1,1,96,0.0,1.0,0.0
2893.9474322185183,3,3,1,88,1.0,0.0,0.0
2329.657418117625,4,1,0,25,1.0,0.0,0.0
3500.1898492840555,4,1,0,37,0.0,0.0,1.0
2728.1593715628846,3,3,0,5,0.0,1.0,0.0
1588.5198235080013,1,3,0,87,1.0,0.0,0.0
1015.1943712965732,2,3,0,60,0.0,0.0,1.0
2993.8156495195944,3,2,0,96,0.0,1.0,0.0
3431.391747583389,5,1,0,26,1.0,0.0,0.0
4000.449674915948,1,1,0,68,0.0,1.0,0.0
1786.025999866416,3,1,0,47,1.0,0.0,0.0
1980.13900194826,2,3,0,37,0.0,0.0,1.0
1142.5353650054813,5,3,1,7,0.0,0.0,1.0
2082.424425538574,1,3,0,93,1.0,0.0,0.0
2959.06343777656,3,2,1,8,0.0,0.0,1.0
2933.445340852443,3,2,0,80,0.0,1.0,0.0
1934.9006824451249,3,1,0,90,0.0,1.0,0.0
4421.5726558447295,1,1,1,78,0.0,1.0,0.0
2952.6211350362223,1,1,1,46,0.0,1.0,0.0
2684.052037104881,5,3,0,30,1.0,0.0,0.0
1464.829173469241,5,3,0,23,0.0,0.0,1.0
2096.278505285957,4,2,1,94,1.0,0.0,0.0
4180.835724571191,4,3,0,67,0.0,1.0,0.0
1316.459457904088,5,3,0,72,0.0,1.0,0.0
2106.632047865055,2,3,1,44,0.0,0.0,1.0
4125.715365506981,5,3,1,55,0.0,1.0,0.0
1069.951427812373,2,2,1,4,1.0,0.0,0.0
2572.621478126,2,3,0,65,1.0,0.0,0.0
2448.3787242786784,4,1,1,93,0.0,1.0,0.0
4922.3279340967365,3,3,1,95,0.0,1.0,0.0
2497.0261067705105,4,2,1,99,0.0,0.0,1.0
4184.331032678228,4,1,1,62,0.0,0.0,1.0
980.6944683379576,4,3,0,95,0.0,1.0,0.0
1249.423310737715,2,3,0,60,0.0,0.0,1.0
1654.0837745754468,1,3,1,87,1.0,0.0,0.0
881.0975384388807,3,2,0,16,0.0,1.0,0.0
1739.5100590572908,2,3,0,93,1.0,0.0,0.0
3381.129117285243,3,3,0,68,0.0,1.0,0.0
1259.6450260305387,5,1,1,5,0.0,1.0,0.0
2480.895490799708,5,2,0,87,0.0,0.0,1.0
2382.633672929569,2,3,1,60,0.0,1.0,0.0
4400.848458621796,4,1,1,62,1.0,0.0,0.0
4751.183217526168,4,2,0,4,1.0,0.0,0.0
642.8469441784488,5,2,1,18,0.0,1.0,0.0
4460.355894026562,1,3,0,52,0.0,1.0,0.0
2152.749655763192,1,3,1,40,1.0,0.0,0.0
1269.9611528603084,1,3,0,94,0.0,1.0,0.0
4826.374788389223,4,3,0,51,1.0,0.0,0.0
3872.162464902306,2,2,1,7,1.0,0.0,0.0
1548.5853397857566,1,2,1,77,0.0,1.0,0.0
4543.875177354965,4,1,0,38,1.0,0.0,0.0
4941.0317542473385,5,3,1,44,0.0,0.0,1.0
999.4526114606648,5,3,0,23,0.0,0.0,1.0
4651.5758220761,4,1,0,89,0.0,0.0,1.0
2095.466939728733,1,1,0,28,1.0,0.0,0.0
3653.89563759746,2,3,0,32,1.0,0.0,0.0
629.5220434100254,1,3,0,98,0.0,1.0,0.0
566.8525512837671,3,1,0,92,0.0,0.0,1.0
4696.5501891768245,5,3,1,34,1.0,0.0,0.0
2506.5621786953675,4,3,1,73,0.0,0.0,1.0
3140.4555853006605,5,3,0,90,0.0,0.0,1.0
640.461021524364,1,3,1,91,0.0,0.0,1.0
4158.435824222421,5,1,1,34,0.0,1.0,0.0
1977.1479017480167,1,1,0,13,0.0,0.0,1.0
1495.5741340072875,1,1,0,91,1.0,0.0,0.0
2510.215372663341,5,3,1,97,1.0,0.0,0.0
4242.082666597036,5,2,1,88,1.0,0.0,0.0
3531.4043786370844,1,1,1,7,0.0,1.0,0.0
3876.19593772479,1,3,1,35,0.0,0.0,1.0
3288.145797040233,5,1,1,43,1.0,0.0,0.0
1583.1172032462723,4,3,0,70,1.0,0.0,0.0
3636.570834478706,1,2,1,45,1.0,0.0,0.0
563.0653288672564,2,2,1,65,0.0,0.0,1.0
4211.064346663172,5,2,1,57,0.0,0.0,1.0
1854.7073502544083,1,1,0,86,0.0,0.0,1.0
2017.456206828286,1,1,0,99,0.0,1.0,0.0
804.5076285500071,1,3,0,66,0.0,0.0,1.0
1177.1252195269883,1,1,1,8,1.0,0.0,0.0
1169.996226496001,4,1,0,81,0.0,1.0,0.0
1839.0682239836692,1,2,1,79,1.0,0.0,0.0
2625.268118733418,2,2,0,20,1.0,0.0,0.0
1776.9915760942602,4,2,0,49,1.0,0.0,0.0
3075.2771654390053,2,3,1,72,1.0,0.0,0.0
4107.776373814064,1,2,0,11,1.0,0.0,0.0
4229.002145901173,5,3,1,40,0.0,1.0,0.0
4776.068092193611,2,1,0,90,1.0,0.0,0.0
1370.5125260537186,3,3,1,22,1.0,0.0,0.0
2290.2648147597065,4,3,1,38,1.0,0.0,0.0
3034.069672514211,3,1,1,54,0.0,1.0,0.0
1419.1541057137838,1,3,0,81,0.0,0.0,1.0
2629.4445801120078,2,2,1,54,0.0,1.0,0.0
1281.927169110847,4,3,0,15,1.0,0.0,0.0
2349.3227361615645,3,1,1,29,1.0,0.0,0.0
2984.0817753304304,2,2,0,21,0.0,0.0,1.0
3222.8206404698467,4,3,0,76,0.0,1.0,0.0
1466.8457289124913,1,1,1,66,1.0,0.0,0.0
2167.2114667678143,2,3,0,40,1.0,0.0,0.0
737.3477847299782,2,3,0,6,0.0,1.0,0.0
4420.420170183734,2,1,0,22,0.0,1.0,0.0
3574.664436468181,3,1,0,39,1.0,0.0,0.0
4413.423581654771,1,1,1,55,0.0,1.0,0.0
2823.115204400272,4,2,0,97,1.0,0.0,0.0
2935.833508854817,1,2,0,7,0.0,0.0,1.0
1827.1901111173893,1,1,0,31,1.0,0.0,0.0
2911.224580128866,2,3,1,27,1.0,0.0,0.0
4743.107201262904,4,3,1,97,0.0,1.0,0.0
2082.302092578355,5,2,0,12,0.0,0.0,1.0
1008.9759042577392,1,3,1,12,0.0,1.0,0.0
4731.0360864123095,5,1,0,42,0.0,1.0,0.0
2136.3332107068227,1,2,1,53,1.0,0.0,0.0
884.063592471956,5,2,0,16,0.0,1.0,0.0
3249.4144498294627,3,2,0,90,0.0,0.0,1.0
679.6513965368805,1,2,0,83,0.0,0.0,1.0
3330.2428105094777,4,1,0,76,1.0,0.0,0.0
631.2680085833351,5,2,0,26,1.0,0.0,0.0
4471.227972806614,1,3,1,82,1.0,0.0,0.0
4721.288628056591,2,1,0,55,0.0,1.0,0.0
996.943385349962,3,3,1,77,0.0,1.0,0.0
3530.445949962128,2,1,1,81,0.0,0.0,1.0
2097.4780211627385,4,1,0,85,1.0,0.0,0.0
1913.7292872663745,1,3,0,31,0.0,1.0,0.0
1115.9853353096328,2,1,1,67,0.0,0.0,1.0
2185.487991590546,1,2,1,40,1.0,0.0,0.0
3061.872429854909,1,1,0,92,0.0,0.0,1.0
834.9278829733205,4,1,1,41,0.0,0.0,1.0
2641.739978964759,5,3,0,94,0.0,1.0,0.0
4024.392859843817,2,1,0,84,0.0,1.0,0.0
3022.9704248727694,5,3,1,19,0.0,0.0,1.0
2370.986604453432,4,2,1,27,0.0,0.0,1.0
1487.9926545341086,4,1,1,61,0.0,0.0,1.0
2170.0082229355758,5,3,0,6,0.0,1.0,0.0
2209.905855344276,2,1,1,56,0.0,0.0,1.0
1899.3785962236495,4,1,0,25,0.0,0.0,1.0
2063.834578911896,3,1,0,92,0.0,0.0,1.0
976.8016010482146,4,3,1,22,0.0,1.0,0.0
4257.305487734526,3,1,1,94,0.0,0.0,1.0
3230.238109020044,1,1,0,32,1.0,0.0,0.0
3713.391602082578,5,1,1,74,0.0,1.0,0.0
1645.1659922821711,1,1,1,82,0.0,0.0,1.0
2498.466006079784,3,1,1,52,1.0,0.0,0.0
4694.532271176256,4,1,0,33,0.0,1.0,0.0
2228.930208436101,5,2,1,50,1.0,0.0,0.0
2673.563507797777,3,2,0,98,0.0,0.0,1.0
4108.216549439818,4,1,0,45,0.0,0.0,1.0
4588.027526001328,3,3,0,58,0.0,1.0,0.0
2739.047375249266,1,3,0,65,0.0,1.0,0.0
4211.344568061534,3,1,0,26,1.0,0.0,0.0
995.2336603745456,5,1,0,48,1.0,0.0,0.0
4420.723329275526,2,1,0,52,0.0,0.0,1.0
2701.38433091277,4,3,0,78,1.0,0.0,0.0
1286.9664672918173,5,3,0,18,0.0,1.0,0.0
1962.9680694426452,4,3,1,65,0.0,1.0,0.0
3952.550273716504,1,2,1,80,0.0,0.0,1.0
755.0619447462593,3,2,0,44,0.0,1.0,0.0
4440.726664515227,1,2,0,7,0.0,1.0,0.0
2491.5980566976696,2,3,0,28,0.0,1.0,0.0
3156.3272413166346,2,1,1,58,0.0,0.0,1.0
1863.7959252879573,3,2,1,10,0.0,0.0,1.0
3689.445345555446,2,3,0,51,0.0,0.0,1.0
2053.504142607614,5,1,1,3,0.0,0.0,1.0
3387.540695726732,3,2,0,7,0.0,0.0,1.0
921.9943681565742,4,3,0,9,1.0,0.0,0.0
2712.175460336466,4,3,0,67,1.0,0.0,0.0
1857.4800873401696,1,3,1,24,0.0,0.0,1.0
2371.183556082849,5,3,1,83,0.0,1.0,0.0
848.6763194996721,1,3,0,50,1.0,0.0,0.0
3924.6255612591262,5,1,1,92,0.0,0.0,1.0
2639.6407185473017,3,2,1,67,0.0,1.0,0.0
2180.0892246432427,4,2,1,84,1.0,0.0,0.0
3962.520023369212,5,3,1,5,0.0,0.0,1.0
2184.2185809025414,2,2,0,29,0.0,0.0,1.0
3047.813110512819,5,1,1,20,1.0,0.0,0.0
3680.4974759845054,4,2,0,37,0.0,1.0,0.0
3544.310235997609,4,1,1,11,0.0,1.0,0.0
2096.805755437962,3,3,0,76,1.0,0.0,0.0
1236.2729186222432,4,2,1,84,1.0,0.0,0.0
4990.703497400019,3,2,1,95,0.0,0.0,1.0
985.6604973424724,2,1,0,24,0.0,1.0,0.0
4196.247633053124,3,3,0,32,0.0,1.0,0.0
3460.303870713662,3,2,0,67,0.0,1.0,0.0
1694.7338334308254,4,1,0,18,0.0,1.0,0.0
4239.271269747807,4,2,1,99,1.0,0.0,0.0
1660.4945844494102,4,1,1,93,0.0,1.0,0.0
4674.855798839333,3,3,0,66,1.0,0.0,0.0
4703.148460087877,4,3,1,84,1.0,0.0,0.0
2076.2256680119744,1,1,0,24,1.0,0.0,0.0
1817.6991651543408,1,3,1,84,0.0,0.0,1.0
3894.117168569364,1,2,1,23,0.0,1.0,0.0
4286.478919803101,3,2,0,32,1.0,0.0,0.0
2569.7387808228323,1,1,1,7,1.0,0.0,0.0
3261.370563452227,5,1,0,14,0.0,1.0,0.0
872.3157602818545,4,2,0,80,1.0,0.0,0.0
3480.0447124831685,5,2,0,16,0.0,1.0,0.0
4520.905625742966,4,1,0,88,0.0,1.0,0.0
2492.3116746790624,5,3,1,84,0.0,1.0,0.0
4235.147076326336,5,2,1,8,0.0,1.0,0.0
781.9394155490954,3,2,1,17,1.0,0.0,0.0
2342.352434860582,5,3,0,20,1.0,0.0,0.0
4609.426828163776,4,1,1,89,1.0,0.0,0.0
856.6232275846796,5,2,1,17,0.0,0.0,1.0
3795.804720762706,2,3,0,43,0.0,1.0,0.0
710.8335883742141,3,1,0,79,1.0,0.0,0.0
4067.4115110776575,3,3,1,53,0.0,0.0,1.0
3847.573342859684,4,1,1,4,0.0,1.0,0.0
2354.4212433464263,2,1,0,8,1.0,0.0,0.0
1196.7862759135471,1,2,1,19,1.0,0.0,0.0
1551.2406441630658,5,1,0,92,0.0,0.0,1.0
761.3762547568977,1,3,0,62,0.0,1.0,0.0
2469.475976666916,5,2,1,35,0.0,1.0,0.0
889.7889238461231,4,3,1,41,0.0,1.0,0.0
1723.757177383019,3,1,1,16,0.0,0.0,1.0
2017.9877398059448,5,3,0,73,0.0,0.0,1.0
3684.564206334121,5,3,0,88,0.0,1.0,0.0
1705.4311226784837,5,3,1,10,0.0,1.0,0.0
3342.7508824696283,4,2,0,97,0.0,0.0,1.0
1555.889368349541,4,3,1,3,0.0,1.0,0.0
2065.141435559869,4,1,1,13,1.0,0.0,0.0
3025.5025472713623,1,3,0,14,0.0,0.0,1.0
1862.4542342784127,2,3,0,16,0.0,1.0,0.0
4576.747855668191,2,2,0,84,0.0,1.0,0.0
3905.3817755988575,2,1,0,72,0.0,1.0,0.0
1401.2690804043164,3,2,0,51,0.0,0.0,1.0
3274.798901743738,1,1,1,49,0.0,0.0,1.0
3287.50283218169,2,3,0,43,0.0,0.0,1.0
1523.66721662093,3,2,0,93,0.0,1.0,0.0
3122.6307578757032,4,2,0,97,0.0,1.0,0.0
1971.649227034574,3,3,1,47,1.0,0.0,0.0
4313.09774259215,1,2,1,3,0.0,0.0,1.0
4963.144781072136,4,3,0,54,0.0,1.0,0.0
2251.5371226130483,4,2,1,56,1.0,0.0,0.0
4526.428941556227,2,1,0,64,0.0,1.0,0.0
3197.4374391242977,4,2,1,38,1.0,0.0,0.0
4481.84802963202,1,1,1,48,0.0,0.0,1.0
3020.756825578289,3,3,1,37,1.0,0.0,0.0
2350.867874298041,3,3,0,26,0.0,0.0,1.0
2043.698026068546,5,1,0,21,1.0,0.0,0.0
2372.976639645415,3,2,1,82,0.0,0.0,1.0
1789.3379701720532,1,3,0,47,0.0,1.0,0.0
1453.9732461439612,2,2,1,39,0.0,0.0,1.0
3392.750258670821,4,3,1,7,0.0,1.0,0.0
1172.2972480419753,2,2,1,36,1.0,0.0,0.0
3755.390511598632,5,2,0,28,0.0,0.0,1.0
3811.6418286827698,5,1,0,43,0.0,1.0,0.0
1386.9771747064349,2,1,1,38,1.0,0.0,0.0
2218.7283784380315,2,2,0,96,1.0,0.0,0.0
2320.941837418476,1,3,0,10,0.0,0.0,1.0
4606.182744036659,3,2,0,79,1.0,0.0,0.0
2324.4027131261973,5,2,0,14,1.0,0.0,0.0
3441.6441180728566,5,2,0,59,1.0,0.0,0.0
4632.788939367011,5,1,0,26,0.0,0.0,1.0
3636.608747019348,3,2,1,25,0.0,1.0,0.0
4389.612124278367,3,2,1,58,1.0,0.0,0.0
1982.2067118593409,3,1,0,82,0.0,0.0,1.0
4505.085055169441,1,3,1,81,0.0,0.0,1.0
3897.688679358252,5,3,0,5,0.0,1.0,0.0
2626.2200975293117,5,1,0,61,0.0,1.0,0.0
554.3147088527808,3,1,1,81,1.0,0.0,0.0
1443.474149502652,2,2,0,59,0.0,1.0,0.0
4679.867974305045,3,3,1,17,0.0,1.0,0.0
2841.037200963905,5,1,1,35,0.0,1.0,0.0
1870.2069095931367,2,2,1,66,0.0,1.0,0.0
4470.985361064118,4,2,1,45,0.0,0.0,1.0
4520.565743752022,3,2,0,82,1.0,0.0,0.0
3306.843881888041,5,2,0,59,0.0,1.0,0.0
1801.3021423539942,2,1,1,79,1.0,0.0,0.0
1769.1555765708792,1,3,1,5,1.0,0.0,0.0
2246.546555458237,2,3,0,65,0.0,0.0,1.0
935.0440234102384,3,2,1,44,0.0,0.0,1.0
1977.0489755525275,2,3,0,2,1.0,0.0,0.0
1643.6627605751648,5,2,1,26,1.0,0.0,0.0
506.0913157196067,1,1,0,57,1.0,0.0,0.0
4490.741927610316,3,2,1,18,0.0,0.0,1.0
1610.363393003214,4,1,0,86,0.0,0.0,1.0
4481.037432290075,2,2,0,98,0.0,1.0,0.0
3327.5620289725,2,3,1,63,0.0,1.0,0.0
4051.817817438585,1,3,1,77,0.0,0.0,1.0
3873.315884670607,5,2,1,57,1.0,0.0,0.0
860.8404056545098,1,1,1,83,1.0,0.0,0.0
2208.6158367527014,2,3,0,63,0.0,0.0,1.0
2799.922196625791,3,3,0,48,1.0,0.0,0.0
4804.7657948755605,4,2,1,25,0.0,1.0,0.0
694.2818110865526,5,1,1,54,0.0,0.0,1.0
2477.3224536250345,1,3,1,57,1.0,0.0,0.0
4395.097155310485,1,2,0,38,1.0,0.0,0.0
878.6298424777198,3,1,0,67,0.0,1.0,0.0
4964.41484162969,5,3,1,15,0.0,1.0,0.0
4563.72793896132,3,1,1,88,0.0,1.0,0.0
2463.107118607208,1,2,0,76,0.0,0.0,1.0
2530.0853140902864,3,3,1,88,1.0,0.0,0.0
2124.8362685346674,2,3,1,41,0.0,0.0,1.0
2178.531949453524,1,2,0,39,0.0,0.0,1.0
1064.9759664319402,4,2,1,51,0.0,1.0,0.0
740.0659864500396,3,2,1,82,0.0,1.0,0.0
3910.307497089661,4,1,1,44,0.0,0.0,1.0
1068.2756266305605,4,1,1,7,0.0,1.0,0.0
1690.687003464635,2,2,0,78,0.0,0.0,1.0
2088.5213793732632,3,2,1,17,0.0,0.0,1.0
4962.58763176731,3,2,1,45,1.0,0.0,0.0
2308.0046029444597,4,3,1,89,0.0,1.0,0.0
4041.065238148828,5,1,0,99,0.0,1.0,0.0
3001.418663895317,2,3,1,66,1.0,0.0,0.0
1442.330212774701,1,3,1,74,1.0,0.0,0.0
4027.786331440285,3,2,1,91,0.0,1.0,0.0
1059.657795502296,5,2,0,70,0.0,0.0,1.0
2332.2393431020623,5,3,1,9,1.0,0.0,0.0
4185.960429533899,3,1,1,17,0.0,0.0,1.0
2287.523883048046,4,3,1,74,1.0,0.0,0.0
2605.3675818537195,3,3,0,66,0.0,0.0,1.0
1006.2685995714118,1,2,0,34,1.0,0.0,0.0
4615.629958497865,1,1,0,34,0.0,1.0,0.0
2040.0148615050705,2,1,1,8,0.0,1.0,0.0
2543.753615754937,3,1,0,53,0.0,0.0,1.0
3152.6186139196107,5,1,1,59,0.0,0.0,1.0
850.4554509108084,3,1,0,83,1.0,0.0,0.0
1708.4019023042329,4,1,1,58,1.0,0.0,0.0
2556.6077848668147,1,3,1,92,0.0,0.0,1.0
806.1679134125136,4,1,0,59,0.0,1.0,0.0
1519.2309883907208,5,1,0,60,0.0,1.0,0.0
2526.576736013568,5,1,0,57,0.0,1.0,0.0
1926.2417979527663,5,1,1,58,1.0,0.0,0.0
799.0849659932246,2,2,0,8,0.0,1.0,0.0
3204.307377488737,3,1,0,77,1.0,0.0,0.0
1250.5430083265337,1,1,0,96,1.0,0.0,0.0
4975.5391550803615,1,3,0,75,0.0,0.0,1.0
1690.857621164108,3,1,0,62,0.0,1.0,0.0
4165.812752116627,1,1,0,79,0.0,1.0,0.0
3455.282681247236,4,1,0,5,1.0,0.0,0.0
1871.4241075879656,3,1,1,7,0.0,1.0,0.0
2717.5160563923005,2,1,1,16,0.0,1.0,0.0
2905.495451402176,3,2,1,75,0.0,1.0,0.0
2342.515719322891,5,2,1,42,0.0,0.0,1.0
2308.783660768488,3,1,1,47,0.0,1.0,0.0
4832.531635913295,3,1,1,42,1.0,0.0,0.0
3341.191899395195,2,3,0,79,1.0,0.0,0.0
1969.8766224165995,4,1,0,51,0.0,0.0,1.0
2443.752583889521,3,1,1,90,0.0,1.0,0.0
2861.3103694764445,4,3,1,62,0.0,1.0,0.0
2171.585027005122,4,1,1,79,1.0,0.0,0.0
561.570866423065,1,1,1,59,0.0,1.0,0.0
4066.676659441106,4,1,1,83,0.0,0.0,1.0
4374.539695886061,3,1,0,61,0.0,0.0,1.0
1522.308006605817,3,2,1,69,1.0,0.0,0.0
4553.158388050663,1,1,0,71,0.0,0.0,1.0
4345.463269409811,1,2,0,50,0.0,0.0,1.0
611.1378395875008,1,3,1,15,0.0,0.0,1.0
1446.242800558376,3,2,0,96,0.0,1.0,0.0
3793.4273177892537,5,3,1,3,1.0,0.0,0.0
3005.799859105532,4,2,1,63,0.0,0.0,1.0
4328.83740794943,1,3,0,53,1.0,0.0,0.0
3713.2372552015695,4,3,0,59,1.0,0.0,0.0
4661.121282253533,1,1,0,96,1.0,0.0,0.0
2606.3107440543054,4,1,1,51,0.0,0.0,1.0
790.2080620513082,1,1,1,19,1.0,0.0,0.0
1692.7089274625182,1,3,0,31,0.0,1.0,0.0
2946.1800871008145,4,1,1,75,1.0,0.0,0.0
3000.2771960708133,4,2,0,98,0.0,0.0,1.0
2905.516486203389,1,1,0,98,1.0,0.0,0.0
752.9625745694532,5,1,1,44,1.0,0.0,0.0
4119.175194703025,3,1,0,61,0.0,1.0,0.0
4804.256292347661,4,3,0,16,1.0,0.0,0.0
3350.908821272766,3,3,0,34,0.0,0.0,1.0
4497.816525389066,3,2,0,65,0.0,1.0,0.0
2508.468619939525,4,3,1,24,0.0,0.0,1.0
1218.872571052749,1,2,1,58,0.0,0.0,1.0
