TransactionAmount,TransactionTime,CustomerAge,MerchantType_Entertainment,MerchantType_Food,MerchantType_Health,MerchantType_Retail,MerchantType_Utilities,CardType_Credit,CardType_Debit,TransactionLocation_Rural,TransactionLocation_Suburban,TransactionLocation_Urban
512.6577859779533,34263,63,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
12.76809641035537,38872,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
892.1926042512941,20239,79,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
973.5154802082196,28562,53,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
298.25090286750174,59720,32,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
738.8588606741984,79552,63,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
260.97636138724414,20491,73,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
347.99598293258384,53952,75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
759.6388641555458,16668,75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
70.57622188051738,48861,76,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
429.0294459449466,7019,69,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
325.8077954718641,58936,47,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
959.9029399107418,85523,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
316.0483795228513,43202,56,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
233.4956205666363,55467,58,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
985.0046664847342,9901,59,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
59.39952924964013,2866,31,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
858.5543390911688,66558,63,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
951.4783805514704,16148,27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
333.674625419192,77850,69,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
606.9057130978957,29179,72,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
594.6475854812886,32089,62,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
647.694792238718,24248,62,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
113.98663968439864,10909,20,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
609.3901119408765,34798,71,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
406.2396141877903,5728,58,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
544.3340432399565,17544,44,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
804.5160057710754,53105,25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
482.7430051069893,16945,25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
927.1075102515103,30194,74,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
677.6266553388429,62806,65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
359.87413603036595,20373,66,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
640.8068267192596,63474,51,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
971.0871869202024,74855,57,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
682.934604002179,75422,34,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
646.4008971524994,60598,30,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
911.2093808905656,76151,34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
623.6911193252985,15330,54,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
182.63583518450145,53076,59,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
39.89103336234178,14677,63,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
413.4265583611476,22118,47,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
721.333606236974,7670,48,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
94.4658475054232,20653,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
228.40490328357296,56884,52,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
816.2407003572092,9327,26,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
450.920565321927,78437,50,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
26.32325565967454,33149,47,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
750.1100713569805,24837,70,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
101.87712871094334,75079,79,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
100.0469661653463,63620,27,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
31.793794080670885,33443,19,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
286.42186009322944,10108,61,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
528.0968323818691,29350,39,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
300.6294680755932,52890,49,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
196.04774481024648,17868,60,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
748.6268741787544,15227,66,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
532.759584075503,22555,57,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
144.13817724393846,40204,79,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
648.0723343661914,83457,72,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
473.9622237156464,59821,66,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
297.06125589977506,66686,43,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
21.88860282289973,4652,60,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
844.8212431811342,48425,19,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
930.2350376596876,60683,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
328.8645608557022,56105,47,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
466.2598520898301,84619,21,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
13.142320215126524,82799,65,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
290.063057812024,31688,70,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
881.0920326340178,18744,67,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
776.089200137584,74397,69,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
395.73577670389176,42734,69,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
785.0981004044065,78588,48,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13.391632241037474,14319,70,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
396.8457768837561,7704,60,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
788.6588959100454,41298,20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
55.7068771832093,5452,37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
66.21148080889743,40443,59,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
597.3482781897594,4192,19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
915.8985338425532,9136,41,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
301.35498492018337,27571,78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
143.9383140218966,23519,50,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
257.83899330571666,49284,52,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
377.94073590922966,50526,20,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
357.36644613959743,38787,48,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
236.17184159268515,68951,61,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
123.39662339455674,46212,48,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
862.2908053348286,64802,43,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
100.34195136658582,35950,34,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
341.0467171502512,63545,51,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
472.4306080539585,45900,73,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
131.88360403181514,39062,75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
399.6037011662601,704,58,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
609.8358520299515,11356,27,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
783.9545128241612,45463,69,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
38.49112887427132,22555,25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
71.93665686872221,11170,66,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
426.1303218190208,3800,78,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
106.28782488969742,26520,45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
99.29725406368392,40878,39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
99.86965478529812,35547,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
12.608919368192534,74638,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
768.9783842311505,59556,42,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
580.3878523829397,84448,48,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
595.8193868184883,16533,37,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
205.5976066471533,26534,49,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
731.1394754303842,40364,46,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
941.0513302518626,61902,75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
428.0589676361777,51673,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
10.959265499783976,28604,46,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
318.23215055733084,58650,59,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
696.5924871022617,83704,25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
242.95369612112904,44954,71,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
312.34126373799427,48167,57,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
983.9936703118684,25741,74,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
217.9232636336342,54104,26,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
53.02033381504848,26447,66,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
126.98920705303516,77219,73,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
939.5594426226248,25920,41,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
505.5230181026182,62054,30,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
704.4002564108653,80096,68,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
728.4881322632477,20557,23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
662.3078696111835,10768,49,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
404.91444933618783,58565,29,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
717.8801678925181,42723,51,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
991.6026414285026,84239,27,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
338.3730639495003,42044,22,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
321.24266113656364,70565,63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
118.38433837216094,48372,42,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
512.4266920512459,52462,56,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
441.3141884978765,66156,31,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
403.804548377119,29814,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
957.1499889040514,37375,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
218.56302096580097,37462,52,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
429.2733189654472,78885,34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
73.69024335782933,57805,54,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
521.1346983803775,20948,46,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
436.7782027029253,27649,63,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
557.4834727617601,23653,23,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
428.7714153106891,55342,79,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
50.929049631019055,46454,60,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
649.0463474905024,35120,56,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
897.5216310280955,63589,18,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
501.11891280159705,52492,67,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
787.5845861911237,75918,18,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
844.0355318196981,76475,69,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
215.725438212166,42176,57,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
968.225234486807,4642,34,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
697.5121725277271,41098,77,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
81.09983406782155,80145,78,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
226.438918469003,13582,68,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
966.8986847431004,15804,49,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
106.69072375252615,45311,65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
450.9006279265072,14735,38,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
404.70573789521416,16565,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
790.7230939261141,49376,49,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
464.0305497567718,4521,79,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
812.0542578863694,64385,69,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
56.30445712147112,40028,24,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
452.2877365054624,54281,40,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
756.4574003362267,43315,67,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
485.7954363930881,64372,73,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
941.3930583941147,37855,18,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
735.4932895834945,80631,47,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
586.1898056921898,47458,49,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
502.4434597267099,37242,21,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
448.7226761742972,47802,38,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
335.40059125269977,39860,70,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
204.5626926685614,45986,71,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
526.5679192382905,34256,76,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
411.68450699810586,75569,42,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
201.9717941467869,47553,21,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
411.7792853936216,6376,40,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
555.6456107878629,14776,74,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
909.6771083587236,40834,37,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
205.2439240918088,15210,25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
563.8319553619275,6647,37,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
812.9201714003747,74072,27,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
391.6904551151089,14507,58,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
614.5546814685738,34307,65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
573.8644502351628,63825,54,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
969.849045769151,11101,51,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
298.6792582603479,23102,74,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
908.3202602116226,76620,68,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
825.8852406091063,80901,24,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
186.46105819634175,61217,34,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35.63559645975684,20872,26,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
353.0802988073028,25035,79,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
936.9165766609244,30580,75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
936.2186193866202,19416,40,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
996.016770598866,16915,72,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
642.3896145081335,27313,65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
593.6283485372769,8724,67,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
994.3359723830292,62245,50,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
476.54211123939774,16007,69,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
57.82451637986891,18077,39,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
807.4543876769242,16959,63,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
673.8432700304418,73509,53,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
95.46178842961385,50044,25,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
737.1368711992379,35847,75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
456.6139142328189,46489,25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
264.79792270902504,67603,56,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
991.1774575108396,79637,78,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
408.3702563717565,81785,30,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
963.5357416467008,76625,47,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2.2831411012746123,34407,43,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
249.7597273729808,75532,47,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
460.1244731564094,28807,32,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
932.7130716238264,14959,66,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
754.5107083736757,5250,72,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
874.3483021604907,67507,54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
432.37329568512615,43574,59,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
391.64183625827127,81526,44,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
712.4249088347244,67782,67,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
815.0102886327658,9511,76,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
611.009422399191,78000,60,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
155.78684355259796,16205,28,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
314.5641984385123,27444,59,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
190.74480891735905,48623,61,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
274.94098714632133,32683,58,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
282.90488761850696,27757,25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
798.4968837878084,26162,64,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
236.7719223933883,47431,76,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
358.1558150988097,13502,54,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
892.5766248580596,65252,59,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
462.254427669306,39235,61,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
41.01905993164379,4260,35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
514.5813471087084,70035,60,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
241.9240490934542,22258,50,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
237.23843732645585,2108,51,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
532.456329952511,53441,27,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
407.1839468221128,51337,56,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
667.0421465410603,55998,45,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
495.6513804869604,22218,64,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
242.6514008187763,41862,71,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
115.3731504278392,62197,55,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
554.62707419335,47511,67,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
651.7689679635124,46491,38,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
778.0998278313403,35702,78,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
286.4977719703444,10306,50,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
329.59085843251364,49089,32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
143.6428510312168,947,34,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
352.2982224695635,9432,65,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
546.9120831863962,23958,72,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
541.2248656692424,44389,74,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
319.5479515028177,82025,74,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
871.58912959753,7248,27,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
545.4818919780414,54532,41,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
485.8595522372837,50700,33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
215.1920765101714,72925,52,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
355.3738281734824,49289,70,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
818.1455308548044,46205,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
182.2539996547075,25801,76,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
357.6723146260422,26292,39,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
805.9088111425497,51319,50,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
127.52921697434674,59516,64,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
461.1219681439719,4318,18,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
433.5400767898666,30284,34,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
982.7568013694756,41410,31,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
444.33979570305337,43432,73,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
818.9214892545667,47553,32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
107.71417197102662,83384,24,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
167.37197498377273,69926,21,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
