SquareFeet,NumBedrooms,NumBathrooms,Garage,Age,Location,Price
3276.9767499289533,1,2,1,81,Urban,236938.30471045797
4324.816987264425,4,2,0,51,Urban,162492.454092981
1383.1057251777454,5,3,1,13,Urban,348854.3229953018
1064.9740545431468,2,3,0,58,Urban,405785.0204772811
4835.659763634474,4,3,0,19,Suburban,265548.14548006526
986.200517193832,5,2,0,51,Rural,342267.4340215282
2653.209815482351,1,3,1,74,Rural,290913.4768203662
3135.0367795698585,1,3,0,39,Rural,76548.39734169611
2936.184894083472,5,1,0,67,Rural,240388.09770386128
887.1447066482444,5,3,0,43,Urban,54433.62478478177
756.6211130162872,2,1,1,5,Suburban,347845.6751741411
974.6754235746605,1,2,0,86,Rural,278672.66144807066
3135.1445774267563,5,3,1,56,Rural,107074.1908308636
2949.551994354445,3,1,0,57,Suburban,293986.1894354772
1551.8335641653491,3,1,1,71,Rural,454291.7013625952
3369.983638305162,5,1,1,29,Suburban,203220.8441499282
4190.303759250422,2,2,0,99,Rural,492065.9448048349
687.1053193096719,1,3,0,51,Suburban,481720.95803397533
2741.584745966191,3,2,1,10,Rural,403389.42910541984
3601.896854462106,5,1,1,46,Urban,416209.99001852993
1635.403671813592,5,2,1,4,Rural,234745.41208992904
1884.969073819171,4,2,0,2,Urban,231143.49288369057
3261.370563452227,5,1,0,14,Suburban,479478.8112201467
4540.708820496816,2,3,0,1,Urban,214788.31229913892
4144.659891363047,3,3,0,1,Rural,93592.80008286946
3124.0859859481257,4,2,0,71,Urban,118715.48968606927
3785.9977299076213,3,3,1,53,Urban,369679.53433681495
2141.701115935094,3,1,1,45,Rural,222341.42079033997
3384.3448764444097,2,3,1,93,Suburban,139704.27787048672
2597.8171600740066,5,2,1,40,Urban,416203.7579073787
1354.712614059024,2,1,1,68,Rural,269903.0708029815
3657.8222324476574,5,1,1,29,Urban,305438.54214640294
3004.090868069699,4,1,0,43,Suburban,119277.20959254788
2113.797118791161,2,2,1,9,Suburban,136739.39063717268
4601.026355353838,2,2,0,96,Suburban,106635.21663821259
594.2035302202997,1,3,0,87,Urban,281544.259655494
1920.979180622732,2,2,0,82,Rural,399045.6552772644
755.9662899994096,1,1,0,29,Suburban,379528.3597466634
3949.3729229973223,5,2,1,88,Rural,167553.86923499536
3659.4835435120667,5,2,1,74,Suburban,433197.5845575368
1991.0849843134267,5,3,0,48,Urban,97547.38166318604
3540.483059931829,1,1,0,34,Urban,101322.48653740005
2281.7175178817743,5,3,1,64,Suburban,432186.9271718825
3903.1420614009544,3,3,1,16,Rural,159988.80252915362
2543.8264823151776,2,3,1,30,Rural,368652.1300880427
2355.258775242495,1,1,0,69,Suburban,54085.81636475418
4706.284619697354,5,3,1,76,Urban,92120.48987861889
1628.955949508151,3,1,1,51,Rural,324179.9189250274
1042.0130299845446,2,3,0,25,Rural,132087.17969505704
3130.4440096675617,2,3,0,99,Urban,62696.158840742995
4861.948155278805,5,1,1,4,Rural,260126.04050749537
2200.2764617723396,3,2,0,13,Suburban,198734.22467533342
779.1654363295169,1,3,0,50,Urban,411015.61763741483
2026.8737028930536,5,2,0,14,Suburban,418473.0459964869
2776.692444438013,2,3,0,11,Urban,326490.40454413946
1228.6535298449617,2,2,0,45,Suburban,181865.18585590363
3461.459981254214,2,2,1,63,Suburban,257731.99306810272
4989.872250545903,5,2,1,71,Suburban,366015.21219707426
2532.827641916497,4,2,1,58,Rural,81188.84891988577
2096.278505285957,4,2,1,94,Rural,199623.6897476563
2303.1687507550996,4,1,1,25,Suburban,420066.3654091273
1018.1578027784051,3,2,0,28,Suburban,232712.844011158
4474.731206418007,5,1,1,3,Urban,331100.60509195965
2366.715449846084,2,3,1,49,Rural,93350.46611087167
2242.7348514117857,3,1,0,91,Suburban,399670.6888328235
3468.6062281871345,4,2,1,24,Rural,95209.47047175886
2489.1503941900555,1,1,1,39,Urban,437686.3645262407
3417.0506096353074,3,2,1,31,Suburban,97970.47020035966
776.5083055885439,3,1,1,99,Rural,450901.7434263545
4161.755046750024,5,3,0,74,Urban,213696.4434022168
4732.267787957312,3,2,0,36,Suburban,331038.8292984389
3419.444237717237,5,2,0,9,Rural,430947.74823730596
4795.5466798646485,1,1,0,37,Urban,54608.63944575496
1181.445414664835,2,1,1,60,Urban,169561.9226328371
2648.3728526615914,2,1,1,99,Rural,458752.24458163657
3208.1303027545127,4,1,1,26,Suburban,224679.2272631654
3117.81491339534,4,1,1,80,Rural,367869.16660893103
2306.5780059006947,1,2,1,6,Urban,113005.42526907609
2021.3798421481763,2,3,1,72,Urban,355267.22063506825
1070.7081014768846,4,1,1,98,Suburban,82922.44798671948
2262.841027530252,3,2,0,8,Rural,372796.31289410015
1231.973667974683,5,3,0,58,Suburban,195712.2294740504
3804.6455442149827,4,3,0,35,Suburban,259631.44517896988
1439.7392097256547,1,1,0,29,Urban,124817.08143517509
763.5438737804024,2,2,0,94,Rural,332532.05798039475
2985.6476201775545,1,2,0,18,Rural,201905.4329514381
3178.533797237307,5,2,0,40,Urban,222518.75272221043
4423.608775762275,5,2,1,54,Urban,343486.81622936134
3096.4172558795685,1,2,1,86,Rural,130487.74755014779
2054.663841755506,4,3,1,83,Suburban,433404.00210750964
4113.553466868442,4,3,1,5,Suburban,382678.8825092993
2931.255019343395,2,3,0,87,Rural,309978.50141217315
856.7612808403628,2,2,0,21,Suburban,107749.88018710192
3046.3275214096097,3,3,0,69,Suburban,359199.36248011066
4586.083454397481,3,3,0,23,Urban,58144.717440286724
2283.4068147419925,2,1,1,61,Suburban,411978.11069027474
1833.4661085491002,3,3,1,41,Urban,186708.96356274135
1145.6125565810903,1,1,1,21,Suburban,102745.19773865581
1181.504848709108,4,2,1,81,Rural,124020.02932528856
2447.471679538185,3,2,0,15,Urban,483410.4793287803
3180.559208726883,3,2,0,99,Rural,398223.68803287385
862.7693232632079,1,2,1,12,Urban,157042.38800138008
4728.058650613246,5,3,1,36,Suburban,483559.80955832504
3898.1012785033818,2,1,1,51,Rural,113052.9517981446
3139.807632276482,1,2,1,23,Urban,380087.24535564857
4227.9740192254585,5,2,1,82,Rural,345532.8320835561
860.8404056545098,1,1,1,83,Rural,419664.5475735095
2645.77494979906,4,1,0,90,Suburban,221764.42430294264
3335.4190708774854,1,1,0,16,Urban,230825.95623984936
4228.938077532302,1,1,1,15,Suburban,331055.1582992554
4025.6130202217046,4,1,0,0,Rural,229192.59063434973
1746.8116237102984,2,3,0,84,Urban,68607.90171599532
4733.960763016419,5,1,0,90,Rural,378368.6143152832
1059.5562864389167,3,3,1,0,Rural,338425.7283748072
4438.101283795184,2,1,0,29,Urban,240670.76574019148
4869.231123220783,1,1,0,83,Rural,186273.30239605377
1297.190854501815,3,2,0,23,Urban,194326.62724731574
3749.2972889170337,4,2,0,45,Urban,383462.8806703084
681.2848345009932,2,2,0,1,Urban,378122.39554079424
2324.4027131261973,5,2,0,14,Rural,418513.2891535625
2823.274846389533,2,2,0,28,Suburban,392981.1927062491
3112.9035165933533,2,2,1,98,Rural,391074.89094772935
4711.717617118517,3,1,0,61,Rural,163297.95532494423
3525.128092823876,4,1,0,12,Urban,95725.64956944372
2665.7507804865663,4,2,0,82,Suburban,392788.51971620775
4143.537663196502,2,2,1,64,Urban,94378.1088450888
4777.39769429484,4,2,0,44,Rural,491950.13238274097
599.2976690703088,3,1,1,46,Suburban,443790.17035250313
4921.345725152174,3,2,0,15,Urban,290057.72086453426
887.5946257865614,5,2,1,2,Rural,208482.60429597265
4164.740506709426,4,1,1,69,Rural,287079.36617634306
1761.5063864813562,5,1,1,94,Suburban,380435.8248965168
1094.808459892423,1,3,0,4,Rural,390348.4903522765
2479.350378712257,3,2,1,25,Rural,83149.69939246294
3397.804607514261,2,1,0,91,Rural,412184.34270266775
2214.283302605638,3,3,0,14,Rural,338673.68676732
745.5443372721453,1,1,0,72,Suburban,68260.82625734126
3197.5751284642247,2,3,1,54,Rural,190922.5426162056
4560.814742498036,4,3,0,21,Rural,279788.61591244215
2224.4691467626326,4,2,1,36,Rural,134803.17149246373
1473.4974993387218,3,2,0,84,Suburban,119858.23799354964
2491.5980566976696,2,3,0,28,Suburban,56426.52406879794
717.6321997195139,2,2,0,25,Urban,460197.7850530663
4192.194130161237,5,1,0,69,Suburban,75248.57976358428
4218.53364927584,1,1,0,10,Rural,214705.13965881304
3146.002085433328,4,3,0,99,Suburban,142597.23677217046
2088.9630002227527,3,3,0,19,Suburban,383464.8959933126
4099.025140006025,2,1,1,83,Suburban,368233.09586669045
2996.0916115476525,4,1,0,90,Rural,412800.08538289147
4216.695388475073,3,3,0,69,Urban,327563.73556024313
3341.564566623593,4,1,1,32,Urban,316243.92215000076
4029.824629457588,3,1,1,29,Urban,233199.821962348
3193.53346947992,4,3,1,49,Urban,336361.4150489907
2363.634806970498,5,2,0,33,Suburban,101842.51323503887
4810.756369667619,1,1,1,4,Urban,358030.7821409831
2935.0122119548014,4,2,0,79,Suburban,96753.99103838959
3222.9028334324225,1,2,1,11,Suburban,437782.95613969985
1492.1943773663716,4,1,0,75,Urban,277557.26262217487
3315.4285524227444,2,2,1,74,Rural,288660.6070410382
3072.2344226732475,5,3,0,51,Urban,313185.92099235614
1331.7727907616122,5,1,0,50,Urban,399223.6245404857
768.1419380891467,1,1,0,20,Suburban,265311.7793924753
3219.61693871647,2,2,1,70,Suburban,242414.6331412949
3936.6152120764423,3,1,1,57,Urban,179750.055547806
2855.306169149037,5,1,1,97,Urban,107617.7078229161
1520.4768139384057,2,2,1,63,Rural,135654.1434842149
3499.3488951186573,2,2,1,92,Rural,50237.52965862456
860.4757697432101,1,1,0,5,Rural,441239.7415035503
2488.2516716087957,2,1,1,99,Suburban,394231.2777044968
1235.1504127928908,2,3,0,97,Rural,148407.09296853037
1330.0657297694752,3,3,0,48,Suburban,51075.54076797739
1410.3227712119165,1,1,0,71,Suburban,271452.3371879176
2240.1817566979007,1,1,0,36,Urban,235657.93969178174
730.1759252917893,2,3,1,9,Rural,399202.9796039264
2290.070484180942,3,2,1,79,Urban,231302.97801388302
2802.6835120161536,4,1,1,65,Urban,438850.7633856913
2674.8242823484634,5,3,1,55,Suburban,93127.20307936378
2222.5284518136823,1,3,1,82,Rural,214636.1388136466
4276.159736318386,3,1,1,70,Urban,470273.4044009288
1153.9701158922685,3,1,0,65,Suburban,55278.33004709546
2775.635347016183,2,3,1,44,Urban,225855.2408031161
779.1863763044944,5,1,0,86,Rural,166866.46702993888
820.2005549505939,1,2,0,94,Suburban,289337.32509938517
3082.396323546933,4,1,0,67,Rural,175445.06012538262
3047.082911995194,2,3,0,63,Urban,441458.62045766256
4451.150807800057,1,3,1,15,Suburban,471712.2137839734
3010.4315404703293,1,1,1,9,Urban,432110.43368327327
4819.059591821826,3,3,0,20,Urban,229355.5303525772
719.126817799684,5,2,1,91,Rural,495470.19449128944
941.0345815133348,4,1,0,11,Suburban,380766.34248088626
698.2963770667163,5,1,0,12,Urban,210024.02148287857
1333.74582650093,3,3,0,80,Rural,92161.76953945777
2935.7154992375513,4,2,0,81,Rural,350170.88737177796
3405.074816423426,4,1,1,9,Suburban,377855.3499043258
705.1332107690096,2,3,0,91,Urban,105106.60979980745
4756.8690043051965,4,1,1,12,Suburban,297381.358308316
4289.744194926714,1,2,0,33,Suburban,494189.59282421914
1834.756169706919,5,3,1,58,Urban,196808.9461246116
847.3438860191059,5,1,1,48,Suburban,185852.7600947887
1264.4918294857578,2,3,1,5,Suburban,456485.9747418339
1071.249861897377,4,3,0,11,Suburban,102837.22009927503
1054.777006845261,3,2,0,28,Rural,470087.37651885516
2833.5275989958027,1,2,1,76,Urban,400769.1771230702
1606.3134912203013,2,1,1,25,Suburban,225878.18401981393
2111.6287243811503,4,3,0,67,Rural,87596.42915846827
4952.774000229451,3,3,1,78,Rural,58628.54356420302
3579.4141201640514,4,3,1,15,Suburban,219124.0383970014
4770.413001711506,2,1,1,52,Urban,367409.11301458004
1141.5044976490203,3,2,0,18,Rural,269388.14606100594
2219.6276367465616,3,2,0,46,Suburban,382393.3517647655
2996.2931147705945,3,3,0,89,Urban,351756.88192674925
845.411278499321,3,1,0,31,Urban,307808.23521576484
518.8434963258104,4,3,0,69,Suburban,485374.5863261845
3516.9545020861287,3,2,0,69,Rural,377772.9954590615
3388.1878256064592,4,3,1,60,Urban,461576.052131649
2348.549644998253,3,3,1,4,Urban,158972.2539440128
2703.3983421441467,3,3,1,58,Urban,371137.83204974054
2369.4935026644034,2,2,1,1,Urban,319011.28853682167
608.0227018019998,4,1,1,1,Rural,465933.2435774839
2009.1722279785808,4,3,1,2,Rural,279703.85793096793
1296.8701492878042,5,2,0,69,Suburban,175838.62056311825
942.9088509561593,2,3,1,94,Suburban,223177.53217034382
4805.241952502074,4,1,1,42,Rural,148473.41244181752
3197.1187626897454,2,3,0,4,Suburban,148987.84972468403
3778.953279064712,2,1,0,49,Urban,261689.71371199744
1919.1368446975287,2,2,1,9,Rural,451655.9758818371
2269.162082723068,1,1,1,26,Urban,136341.2042875652
1566.1579725352556,4,1,1,23,Rural,179541.50545585202
936.3455193444113,2,2,0,21,Rural,433844.65762319235
1305.642368487127,1,1,0,88,Suburban,202665.32490223192
4088.8132038341864,1,1,0,2,Rural,483086.03089537134
3548.956123326991,3,2,0,15,Suburban,171014.12440859355
2961.179941934646,3,1,1,29,Rural,248964.53976436
2637.9044279004565,4,1,1,42,Urban,93024.47263673338
4650.95427645256,3,3,1,3,Urban,496479.1078843708
827.3072650040078,4,1,0,39,Urban,450563.92019402876
1762.7036595706218,1,1,0,15,Urban,417903.01379425614
2074.720341068213,1,1,1,71,Urban,120804.11175242328
4020.916154957545,4,2,1,87,Urban,486211.1260315611
4966.315790728871,3,1,1,15,Rural,468118.07855596597
1583.017316407189,3,2,0,90,Suburban,246052.14889888366
4434.383003616863,4,2,1,65,Rural,356736.663365633
4237.802421943061,5,1,0,54,Urban,496606.2924614211
1510.9582893879497,3,1,1,19,Urban,234385.34877481184
2296.996610896502,2,1,1,50,Rural,100870.56007433734
2343.527911816336,3,1,0,83,Suburban,440500.5656685485
4901.993008369513,5,1,0,83,Suburban,264418.30329912354
1314.0135562050425,1,1,0,82,Suburban,494136.2547766709
4096.210869971519,1,1,1,56,Suburban,297901.7871821634
2003.8672137789947,1,2,0,50,Urban,63264.921615141066
3788.916555992722,3,3,1,17,Urban,271277.13362197106
2390.049519330483,1,2,0,76,Suburban,373127.9581980322
3102.61893402443,5,1,1,80,Rural,61713.51269138584
4246.75297996759,5,3,0,58,Rural,236051.9214630929
4118.745042427478,3,3,0,96,Urban,120002.09020320931
4398.904325928651,2,1,1,27,Rural,339393.5694596114
768.2779640509656,3,1,0,68,Urban,480805.6319501186
3614.227488678852,1,2,1,27,Urban,331063.2070498818
1129.9431952479329,3,3,1,88,Suburban,362694.9678736501
2371.1835560828495,5,3,1,83,Suburban,228453.30519152427
2968.647867746098,3,1,0,84,Suburban,303413.3910283624
2312.327681360738,3,1,1,12,Suburban,294735.9693586369
2838.252541113534,2,3,0,5,Suburban,391822.8553705748
4984.368389593787,5,3,0,28,Suburban,435610.24115913286
1108.4779117078463,4,1,1,8,Rural,348298.6749273949
3539.552204013915,4,1,0,28,Suburban,490913.96086582076
2282.0043487352686,5,1,1,37,Suburban,422729.7766360248
1098.5440950829795,4,2,1,64,Urban,106091.03701261629
1214.3154351843928,1,2,1,55,Urban,278363.92927377706
4771.728978105276,4,1,1,29,Suburban,456456.23541219655
4458.206735202929,1,2,1,95,Urban,474770.6909290462
4581.688821867598,5,3,1,58,Rural,221092.67229457913
4961.89749122324,4,3,0,86,Rural,376566.82768243604
1437.419255038331,4,1,0,57,Rural,234745.46763907024
2099.477018138278,1,3,0,9,Rural,105646.87498074435
3511.4856346619003,1,3,0,20,Suburban,448075.0872150882
2677.1114293729124,3,3,0,55,Rural,469378.9052205385
2382.7529002025008,2,3,1,25,Rural,277137.73906961293
2110.1506220101687,4,3,0,14,Rural,58238.34386906469
3172.012843745535,2,2,1,80,Rural,417216.3128133169
3090.170428880369,2,2,0,34,Urban,264632.1648038559
1226.5602532890803,4,1,0,88,Rural,83762.76089370585
2622.8292688329757,1,3,1,14,Rural,135226.1672921727
2990.6229929443243,3,2,0,96,Urban,118453.70310369278
3066.291224291257,5,2,0,74,Urban,358825.4898438714
1445.4823681055832,4,2,0,87,Suburban,184734.27179036514
3840.2212651352907,4,3,1,5,Urban,107460.73279014944
613.3959266948134,5,2,0,27,Urban,462941.9718061296
2096.7433499442322,2,1,1,62,Urban,480438.9765571114
4010.956918410351,3,1,0,28,Rural,112359.1427451375
3037.5181447493105,2,3,1,47,Suburban,153606.1339894436
1675.230946298871,5,1,0,62,Suburban,316454.32382288715
3627.289037043715,5,2,1,57,Rural,117728.53227431333
3053.2592487023303,3,3,1,20,Suburban,121366.26180662533
4083.0962425537423,5,1,0,75,Rural,201459.21878182553
3807.6133378542054,5,3,0,21,Urban,477126.6497906023
3245.4856491630558,3,2,0,26,Rural,483098.9883603208
2696.7995388986633,4,1,1,84,Rural,428804.71242141654
1099.3195655038553,2,2,0,78,Urban,363070.8130680727
1675.998580484227,4,1,1,56,Urban,374303.0146355387
2385.9476281268835,4,3,0,81,Suburban,261307.7793893304
3196.8467915287492,2,1,0,9,Rural,288569.582669997
2811.685348468872,4,1,1,21,Urban,335503.69700269465
1796.8303668178826,3,1,0,43,Suburban,379078.9868725651
529.0896100536975,2,3,0,83,Rural,93580.77762974807
2733.0764985536625,1,1,0,82,Urban,151199.15435579978
1785.316948530094,4,2,1,27,Urban,483324.43608620553
3805.7373531974076,5,3,1,49,Rural,200814.0194572605
607.7581937171757,2,3,1,50,Urban,170813.3948636913
3131.7251508760587,1,2,1,0,Rural,239860.09045594544
4736.6340687772945,5,3,0,33,Rural,180914.33769496792
1284.8417020017478,1,1,0,34,Rural,91031.08664833482
2622.422708377679,4,3,0,89,Urban,143582.50935689147
911.3989631771217,5,2,1,60,Urban,338071.90891204996
3315.5686051760867,4,3,0,29,Rural,150432.15067372972
2977.392562683015,5,2,1,75,Suburban,341450.2385126759
2333.144858957746,2,3,0,77,Rural,95036.40270656152
2846.1965966318353,3,2,1,67,Rural,68844.3573166141
4534.585963110546,3,3,1,75,Rural,437705.4571966365
1383.3243603998017,1,1,0,87,Suburban,392011.7879937619
601.5403026740626,5,2,1,39,Urban,349712.45728086797
4377.491981145955,4,2,1,94,Urban,63904.65482158926
3097.0268707455793,2,3,0,64,Rural,157709.27081918268
4507.963049578291,2,3,1,36,Rural,415541.44721851725
3186.2535053592765,2,3,1,63,Urban,115100.44927634505
4145.724904818661,3,1,0,0,Rural,415784.04795219365
2433.530135098166,4,3,1,14,Urban,312905.0973691311
3874.3696907972094,2,2,1,12,Suburban,383165.7655086407
4608.686601004352,2,3,1,28,Rural,340028.18530302786
3074.5533367499283,1,1,0,54,Urban,237645.31103768953
1313.533177530708,5,3,0,44,Urban,181389.80700361598
1709.5892676358917,5,3,0,3,Suburban,352728.1303658812
1393.900596038326,5,2,0,63,Rural,413110.79681220243
1610.856624180798,1,3,1,14,Suburban,70129.68627283777
1878.8695220796637,3,1,0,47,Urban,220959.02017572377
2998.102040389348,1,3,0,75,Urban,207828.40288093835
3145.9623325872476,2,3,0,55,Suburban,301761.87820630363
2419.2488625883752,4,2,0,88,Suburban,101266.27537450986
3269.3935091937597,2,3,1,90,Suburban,470038.7345626757
867.0871652511466,2,2,1,69,Rural,296829.62079522014
895.0470667617199,4,2,0,86,Urban,465688.76192770054
1273.2325716094629,5,3,1,14,Rural,417623.41555774276
2831.3487411815513,1,2,0,38,Rural,136237.4880418316
1462.9760541424112,3,2,0,68,Suburban,109552.55553183073
1774.779815716598,2,3,1,86,Rural,437562.6080004177
2301.4077627784736,2,3,1,78,Rural,291245.1001628986
4153.397558046709,3,1,1,88,Suburban,58884.236554054296
562.3796116078705,1,1,1,59,Suburban,470402.03679771186
3422.204691064801,2,2,1,93,Suburban,262862.779726879
3509.944389683084,3,2,1,43,Urban,185421.3357885781
4093.9510116048646,2,3,0,42,Urban,282469.04202679126
4697.388225771409,5,1,1,3,Rural,420313.2756953698
590.6203202718042,5,1,0,76,Rural,99631.73076610568
1192.0266748094728,2,3,0,49,Urban,211519.8064568896
4487.770823251969,2,3,0,38,Rural,193490.00296050127
2563.333529841569,5,3,0,53,Suburban,427842.28401266644
3040.6578752005857,2,3,0,22,Urban,400310.2741897455
3483.622416754163,1,1,1,59,Rural,230046.81555961946
3555.799720230368,1,3,1,79,Rural,349019.73934905196
4692.831814924287,4,3,0,34,Rural,227500.46703265182
4986.272378352513,1,1,0,53,Urban,307091.2272423052
3740.708574189231,2,3,1,57,Urban,496046.88258130365
1792.4954414231786,2,1,0,61,Urban,291008.5102560086
4458.885810324546,3,1,1,79,Suburban,494858.629773728
721.4941154334272,1,3,1,47,Rural,386239.59781913465
1539.8638379352328,5,3,1,6,Rural,104325.03061841289
4538.2357285867165,5,2,0,44,Suburban,408184.775870156
1652.8618149770973,4,2,0,12,Urban,122578.53866141682
1492.9297682978681,3,1,0,52,Urban,289547.8737739757
1121.5638191311127,5,1,0,92,Urban,325960.35550952854
4366.002909411124,4,2,0,38,Suburban,451503.7048487121
2750.26216635989,1,1,0,83,Rural,144690.89461570163
3537.0194137436965,3,2,0,92,Suburban,444173.9325637382
1575.7987283376335,3,3,0,17,Rural,470522.1991812355
3911.181894550474,2,3,1,21,Rural,90269.30806680574
3920.0249523294433,1,3,0,35,Rural,448378.3031054101
1906.6911120873506,3,1,1,52,Suburban,166631.02187348617
2348.071848546273,4,3,1,99,Urban,86450.42722196189
1443.6062484359038,5,1,1,71,Urban,481358.4601632459
4894.52460495307,1,3,0,2,Suburban,226491.5692623159
3405.2115967628524,1,1,0,61,Rural,330342.57731163636
4705.44746321982,3,1,0,28,Suburban,298792.9039078918
1865.2349463310993,3,2,1,72,Urban,145931.86609692458
4018.5091084860037,3,2,0,7,Suburban,351304.57767517935
3946.363897481339,4,2,0,93,Rural,70751.74505326923
3612.450433399437,2,1,1,75,Urban,141392.71684039698
4845.375388700602,3,2,0,45,Rural,475098.687920275
2270.99901247842,2,2,1,91,Suburban,479078.38606584497
1088.2279561539078,2,2,1,55,Rural,267194.8363160541
3522.6898665982735,1,1,1,48,Suburban,126082.28251120036
3781.894102147428,5,1,0,42,Urban,239729.02746572898
3087.772580564666,5,2,1,9,Urban,444681.8749813547
1430.6805191002832,4,2,1,12,Urban,81623.32449621863
2770.051737512099,4,1,0,56,Rural,107540.85972358113
1904.8538145610823,5,1,1,1,Suburban,453043.78063522733
2423.599376750101,5,2,0,64,Suburban,236922.53031173526
3403.4835913009874,1,2,0,85,Suburban,87556.3723140693
3853.4663421087553,1,2,1,96,Rural,112644.0847282917
1545.011109056044,5,1,0,79,Suburban,447101.68008235714
2323.9641229112904,3,2,0,41,Urban,270546.5172310303
1711.2270694623314,3,1,0,57,Suburban,123347.43853756001
1393.842262378411,1,3,0,92,Rural,452326.88971765194
4025.2424899812727,2,2,1,9,Urban,430375.50013044075
4591.637124966466,5,3,0,62,Urban,60360.50785473679
2166.044835580595,4,1,0,70,Rural,311445.54848726233
3880.7551596819508,3,3,0,60,Urban,159951.49267131847
4536.47880213985,2,2,0,0,Suburban,289911.11539125396
4307.558947386042,3,3,1,25,Rural,175670.7494923988
1322.6602484265165,2,3,1,4,Suburban,192144.326401387
4803.313466810126,5,3,0,34,Rural,320833.6395946612
2195.043981932581,5,1,1,12,Rural,292486.62999547727
2026.5829752822635,5,2,0,26,Rural,227836.57900136328
780.9409727500115,1,1,1,11,Suburban,98405.587323057
2687.7814434719735,2,3,0,93,Rural,486240.7543608271
990.5612703841791,4,3,0,49,Urban,128572.49771152304
1618.429194173417,4,1,1,95,Suburban,334902.76023037545
1926.2417979527663,5,1,1,58,Rural,87235.14321682902
4139.718455712578,4,3,1,30,Rural,359740.77464552835
4439.698926781534,3,2,1,68,Suburban,92677.90252275624
1861.0984285766135,2,1,1,36,Urban,153278.7536776918
4364.1415456005825,2,3,0,1,Urban,341143.33972011704
4357.53921816406,2,3,0,70,Rural,177320.83637495904
3940.9292767319307,3,2,0,64,Rural,289782.8668165655
1160.128013068317,1,3,0,2,Urban,106027.42700183418
3606.4528110532806,3,1,1,19,Rural,141080.24266979133
4752.608290612559,2,3,1,1,Urban,380199.15871457744
3571.4321544522068,2,3,0,41,Urban,65812.48712700476
1992.2758209852527,2,3,0,42,Urban,100310.09443567324
2752.606928438741,4,3,1,20,Urban,146730.20837478782
3405.762695079741,1,2,1,44,Rural,59085.751596926464
2797.566839278266,3,1,1,95,Suburban,92920.4143277834
1039.7882377893643,2,3,1,19,Suburban,176626.16493630345
1904.2882009340929,5,1,1,42,Urban,91812.85321241406
4110.7821374913465,1,2,0,49,Rural,439753.74351343984
4376.3812074298285,5,1,0,94,Suburban,79733.20573001972
1117.850147220066,1,2,0,42,Suburban,437442.66463020776
4785.740385794261,2,1,0,96,Urban,420287.0387271198
1979.701780318742,1,1,1,23,Urban,95342.71755352423
3480.41182428824,1,3,0,81,Rural,61336.09142236016
3883.213156805065,2,1,0,83,Suburban,72496.40670289125
4153.758055870476,5,3,0,59,Urban,315670.1290581906
4755.873660016686,5,3,0,31,Urban,351659.1310198586
1908.1379661297017,4,1,0,4,Rural,329294.026060804
4363.279045481995,5,3,1,1,Urban,293664.5833963541
1092.5910654629315,5,1,0,25,Urban,128607.84078327009
3672.6840785911672,1,3,0,24,Urban,428429.2525858722
3838.8997828129363,4,3,1,49,Urban,197399.72136211186
3549.754585405942,2,2,1,85,Urban,493780.18825079844
1635.4163126081885,2,2,1,38,Rural,223186.00905238572
4428.694161568415,3,1,1,85,Urban,168352.17978846445
1259.8630851667776,4,3,0,74,Suburban,452412.8662017819
741.3565618437387,1,2,1,10,Urban,305336.3734359649
3728.592457753605,3,2,0,62,Urban,374832.6980786329
2639.6407185473017,3,2,1,67,Suburban,233779.45249726015
4320.941089814042,2,3,0,96,Suburban,449111.97767461557
2225.2871347621654,5,1,1,17,Urban,462976.3458429473
1257.2536482847077,1,3,1,94,Rural,246546.01900261163
4263.989866114414,4,3,0,27,Suburban,158325.72591594222
2970.0933423803226,3,2,0,41,Rural,341452.1229950696
1351.3810657565969,1,3,1,59,Urban,479562.95021923207
3741.727993639006,2,3,0,21,Urban,330100.9068078236
2800.0113732027526,3,2,0,39,Suburban,479400.0972834814
3219.408420081439,3,2,0,61,Suburban,204713.58423767655
2574.0425219296185,2,3,0,2,Rural,461785.58185994375
4229.190427181029,2,2,1,70,Urban,100655.07458746732
4233.032220573725,2,1,0,62,Suburban,211475.48852195698
3692.249698209738,1,1,1,19,Suburban,272512.0555207449
974.3061982840802,1,1,0,70,Suburban,343899.6522135314
4274.84237856831,1,1,1,70,Rural,182362.6602269269
3519.5584123980943,5,1,1,92,Urban,465907.6851951779
3636.608747019348,3,2,1,25,Suburban,456573.29413737194
2133.422781817422,1,2,1,40,Suburban,409701.4758345031
4456.7580027065305,5,1,0,2,Suburban,101463.13624627946
3764.1722010568587,3,1,0,42,Urban,85230.92801222815
1006.657099381375,1,1,1,16,Rural,274159.1548037038
2335.001154827732,2,2,0,83,Rural,394404.69006316265
4488.711628820638,4,2,0,97,Urban,105456.15181006756
712.3851576382054,1,3,1,52,Rural,338646.8601212084
4826.374788389223,4,3,0,51,Rural,287534.92599603813
3556.2315574380327,1,3,0,32,Suburban,376695.23888046754
3341.191899395195,2,3,0,79,Rural,245918.85177482056
1717.5166541959613,4,2,0,59,Suburban,361983.46874900407
1619.5630493262968,5,2,1,86,Rural,121823.90216782874
4739.26198769868,2,2,1,67,Suburban,146567.42295423296
1842.2260440535524,4,2,0,55,Urban,456500.328716302
3989.7738352354972,4,1,1,63,Urban,198218.78388385536
