TransactionAmount,TransactionTime,MerchantType,CardType,CustomerAge,TransactionLocation,Fraud
783.3782694927735,13079,Health,Debit,48,Suburban,0
123.37536410402323,6895,Retail,Credit,31,Rural,0
635.2717524940097,52142,Food,Debit,40,Suburban,0
124.72218067911164,12552,Retail,Debit,79,Urban,0
71.46510195536361,48821,Health,Debit,19,Rural,0
909.5200741821906,33630,Health,Credit,46,Suburban,0
190.93863755238698,70063,Food,Credit,67,Suburban,0
821.4289044051446,12247,Retail,Credit,26,Urban,0
545.0862402360286,17603,Health,Credit,76,Rural,0
78.77866308916083,45564,Health,Debit,50,Rural,0
955.4927432466294,527,Food,Debit,65,Rural,0
247.71420582490063,56521,Utilities,Debit,61,Rural,0
859.7857000072539,68458,Retail,Debit,29,Rural,0
169.6411957787796,5849,Health,Debit,36,Rural,0
854.088939259711,50314,Entertainment,Credit,59,Rural,0
14.215584092388692,45724,Food,Credit,37,Urban,0
512.2686761129112,17230,Utilities,Debit,54,Suburban,0
769.6731368421352,72495,Utilities,Debit,48,Urban,0
934.8607219752905,42730,Food,Debit,52,Suburban,0
909.2929340702806,85203,Utilities,Debit,58,Suburban,0
819.8052446780972,3323,Health,Debit,38,Suburban,0
888.3031583116427,445,Utilities,Credit,72,Rural,0
200.02046615123942,82945,Retail,Debit,64,Rural,0
284.900111416017,9963,Entertainment,Credit,63,Suburban,0
289.67955639613746,50511,Health,Credit,60,Suburban,0
377.6768770706971,15437,Food,Debit,30,Rural,0
393.9273497148035,16855,Entertainment,Debit,56,Rural,0
545.0107693300208,81947,Health,Credit,44,Suburban,0
160.71988360307495,10847,Entertainment,Credit,42,Suburban,0
691.5554171222034,3236,Utilities,Credit,19,Urban,0
168.398972765202,61897,Food,Debit,52,Rural,0
310.998173622443,13487,Food,Credit,69,Rural,0
503.8417854755479,77384,Retail,Debit,25,Suburban,0
796.6441209619538,62423,Utilities,Credit,50,Urban,0
739.7297640054885,13155,Retail,Debit,42,Rural,0
645.8888220541118,11255,Retail,Debit,38,Urban,0
156.61748731959,1979,Utilities,Credit,53,Urban,0
547.4983002699621,21305,Health,Debit,30,Rural,0
88.35905529808556,74543,Retail,Debit,73,Suburban,0
377.9858136198541,35094,Entertainment,Credit,63,Urban,0
414.1030137596692,35098,Health,Debit,26,Suburban,0
40.77162800630807,33770,Utilities,Credit,52,Rural,1
274.7141113705018,9734,Food,Credit,63,Urban,0
955.6938177992229,71984,Health,Credit,53,Suburban,0
953.6789752218598,39605,Retail,Debit,66,Urban,0
352.97472719828676,77932,Entertainment,Debit,64,Urban,0
44.05700883937573,55619,Utilities,Credit,61,Urban,0
179.91584438885337,27881,Food,Debit,63,Rural,0
392.8255756401066,63401,Entertainment,Credit,68,Suburban,0
947.8319182712605,31177,Food,Credit,27,Urban,1
142.05786447364773,40122,Utilities,Credit,22,Suburban,0
763.7523278245441,35297,Health,Debit,48,Rural,0
109.57385683531739,36680,Retail,Debit,78,Urban,0
981.2763198138856,83452,Utilities,Debit,41,Urban,0
382.23488261002586,51044,Entertainment,Credit,49,Urban,0
775.4593043601569,44084,Health,Credit,79,Suburban,0
343.2484917283207,34189,Food,Debit,66,Suburban,0
628.0412082816499,13510,Health,Debit,66,Urban,0
192.82406865529668,22152,Health,Credit,20,Suburban,0
146.87499827766558,84738,Entertainment,Credit,33,Suburban,0
938.1260754285631,26445,Retail,Credit,74,Urban,0
917.729630626529,76688,Health,Credit,58,Urban,0
887.5814712726694,71153,Health,Debit,66,Urban,0
625.8080167164269,1195,Retail,Debit,37,Rural,0
808.459943005062,59949,Retail,Credit,61,Urban,0
69.96789997446353,25433,Food,Credit,41,Urban,1
335.4542528487885,5305,Food,Debit,51,Urban,0
314.3894216323991,58860,Retail,Credit,69,Urban,0
636.0096766306607,73613,Utilities,Credit,65,Urban,0
356.60181569716985,48648,Retail,Debit,40,Urban,0
149.35827486203712,63090,Food,Debit,72,Urban,0
596.8706083381302,42113,Entertainment,Debit,70,Urban,0
814.5695367484124,42642,Entertainment,Credit,72,Rural,0
382.7413709655132,33062,Health,Credit,55,Suburban,0
133.13644638338323,71633,Entertainment,Debit,19,Rural,0
197.49150911551024,41604,Food,Debit,58,Rural,0
238.2458218642146,6678,Entertainment,Credit,22,Urban,0
300.59769540154167,32121,Utilities,Credit,35,Urban,0
643.1522754358028,48503,Retail,Credit,71,Urban,0
601.3445390531813,71279,Retail,Debit,75,Urban,0
696.3837817054721,16494,Food,Debit,70,Suburban,0
363.13948254698164,44185,Health,Credit,67,Suburban,0
824.1736542280984,9678,Retail,Debit,46,Rural,0
204.88357349460452,37632,Entertainment,Debit,27,Suburban,1
469.5717067706358,46235,Utilities,Debit,59,Rural,0
801.1377828198889,1648,Health,Credit,72,Urban,0
180.97848908488663,81213,Health,Credit,59,Rural,0
110.75325062704216,67917,Health,Debit,78,Rural,1
883.8002837203018,16489,Retail,Credit,67,Suburban,0
343.5867330964367,77281,Health,Debit,33,Rural,0
684.186254784123,5818,Food,Debit,40,Urban,0
26.32325565967454,33149,Entertainment,Credit,47,Urban,1
690.3568415210401,27312,Utilities,Debit,23,Urban,0
316.78521023542356,37124,Entertainment,Debit,61,Urban,0
56.6851127338543,1316,Food,Debit,77,Suburban,0
610.2029487865689,70990,Food,Debit,53,Rural,1
241.56301225710007,60046,Entertainment,Debit,37,Rural,0
387.4204348098281,78643,Retail,Debit,33,Rural,0
81.50023147422708,69610,Food,Credit,45,Rural,0
148.01608784385039,64042,Health,Debit,71,Urban,0
298.6792582603479,23102,Utilities,Credit,74,Suburban,1
90.66974105959697,31957,Utilities,Credit,43,Rural,0
910.9154384216289,12872,Food,Credit,39,Rural,0
7.040996140794439,50094,Health,Credit,71,Suburban,0
484.3763586454471,47719,Entertainment,Credit,28,Rural,0
124.12421067441889,73885,Utilities,Debit,18,Suburban,0
308.37141038847057,19693,Health,Debit,22,Rural,0
926.1335002584473,50478,Health,Credit,66,Suburban,0
162.53285872071285,43677,Retail,Debit,60,Rural,0
965.8664873986143,60012,Food,Credit,63,Urban,1
206.5885826124323,10760,Health,Debit,58,Rural,0
741.8245423583627,11584,Entertainment,Credit,59,Urban,0
547.1305876324144,2106,Utilities,Credit,53,Suburban,0
884.5942488691624,13669,Retail,Credit,19,Urban,0
554.4392622476278,25223,Entertainment,Debit,74,Rural,0
535.0246599371524,60666,Utilities,Debit,23,Urban,0
196.2625423680315,35706,Food,Credit,79,Urban,0
167.06313268960707,68019,Entertainment,Credit,44,Rural,0
916.5726619643987,61585,Utilities,Debit,78,Suburban,1
328.51036065118404,27482,Retail,Debit,43,Urban,0
372.71017270793305,60369,Utilities,Credit,52,Rural,0
760.06383476996,34143,Health,Credit,30,Urban,0
339.4846589403845,24240,Retail,Credit,29,Suburban,0
952.1103841923638,10015,Entertainment,Debit,35,Suburban,0
738.1898412298015,82164,Food,Credit,55,Suburban,0
597.8318133308466,63023,Retail,Debit,59,Urban,0
881.0142653842078,51500,Retail,Debit,23,Rural,0
50.55630244113327,63925,Retail,Credit,79,Suburban,0
257.80562949701954,80596,Utilities,Debit,45,Rural,0
465.571297886689,49631,Health,Credit,45,Suburban,0
227.7515609320495,76190,Food,Credit,42,Urban,0
744.1612821148498,63652,Food,Debit,22,Urban,0
919.2888230226714,51087,Health,Credit,76,Suburban,0
424.3463498109925,79789,Utilities,Debit,32,Rural,0
342.79046751178305,54909,Utilities,Debit,64,Rural,0
961.5891814054287,11565,Health,Credit,61,Suburban,0
445.4075803947133,27597,Health,Debit,26,Urban,0
489.55935204883394,65623,Entertainment,Debit,62,Rural,0
352.2982224695635,9432,Utilities,Credit,65,Rural,0
909.6389245391263,74300,Retail,Debit,70,Urban,0
569.3865277985689,65714,Food,Credit,19,Rural,0
762.412412594463,49314,Utilities,Credit,66,Suburban,1
811.9949116325355,41965,Health,Debit,26,Urban,0
342.50719287534093,84268,Retail,Debit,43,Suburban,0
434.26063698905966,67957,Entertainment,Credit,40,Urban,0
848.6233026318583,43715,Entertainment,Debit,68,Suburban,0
363.89209632413446,53450,Retail,Credit,45,Suburban,0
794.1411983183995,86062,Retail,Debit,23,Suburban,0
941.0513302518626,61902,Health,Credit,75,Rural,0
623.5871626949389,28317,Health,Credit,21,Rural,1
741.885660164437,66753,Food,Debit,47,Suburban,0
805.2922147290938,35242,Food,Debit,74,Suburban,0
845.1946092477459,929,Entertainment,Debit,64,Urban,0
395.6582845189392,13580,Retail,Credit,35,Rural,0
52.21219571682217,20742,Entertainment,Credit,47,Suburban,0
402.47439496550277,17833,Health,Debit,44,Rural,0
674.0824735543057,71347,Utilities,Debit,61,Urban,0
450.90003539501197,74155,Health,Credit,48,Suburban,0
749.2141877095381,13527,Utilities,Debit,61,Rural,0
357.6254470391952,58139,Retail,Debit,69,Urban,1
635.1093969629255,69585,Retail,Credit,66,Suburban,0
187.2333850491206,41057,Retail,Debit,56,Rural,0
749.620067208312,67439,Food,Credit,47,Urban,0
546.1502728442129,44261,Food,Credit,69,Urban,0
204.86032415805397,70912,Utilities,Debit,54,Rural,0
292.61926232430943,42,Entertainment,Debit,29,Suburban,0
748.8600998732505,22769,Entertainment,Debit,34,Rural,0
483.11863442585917,67113,Utilities,Credit,51,Urban,0
216.81540895267912,77918,Food,Credit,45,Urban,0
967.3039191799273,22449,Health,Credit,21,Suburban,0
715.409894797071,38653,Utilities,Debit,51,Rural,0
957.1776977072564,28859,Entertainment,Credit,63,Suburban,0
427.6779403149829,8576,Utilities,Credit,31,Suburban,0
475.62524035102876,45874,Utilities,Credit,30,Urban,0
898.0572609688342,77199,Retail,Debit,66,Rural,0
525.5242909051392,36345,Food,Credit,75,Rural,0
707.5716329937615,70780,Retail,Debit,66,Urban,0
252.92070461803445,69428,Food,Debit,71,Urban,0
447.2797422339379,4321,Utilities,Credit,67,Rural,0
124.32641594454475,5776,Food,Credit,20,Suburban,0
206.7740558410847,16119,Entertainment,Credit,38,Suburban,0
1.9424718523634559,30569,Retail,Debit,33,Rural,0
40.22578659701157,38596,Utilities,Debit,68,Suburban,0
977.3065393537523,52967,Entertainment,Debit,55,Suburban,0
243.11134144162554,33063,Food,Debit,72,Urban,0
663.6473987944979,22340,Food,Credit,43,Suburban,0
839.260599100812,75723,Entertainment,Credit,23,Urban,0
551.1097987773277,55430,Food,Debit,35,Suburban,0
153.99135558387223,6668,Retail,Debit,58,Rural,0
728.3883208988302,80880,Health,Debit,67,Urban,0
600.6511586894835,8195,Food,Debit,23,Rural,0
731.5193387580277,82097,Utilities,Debit,58,Urban,0
769.9768762342301,57995,Food,Debit,74,Suburban,0
975.4349573170604,38250,Utilities,Debit,67,Rural,0
573.9897167466833,16076,Food,Debit,42,Urban,0
342.2994715779112,15376,Food,Credit,65,Rural,0
648.8160923433369,55839,Utilities,Credit,41,Rural,0
69.3722685333835,64723,Retail,Debit,47,Suburban,0
897.4999210032647,43442,Health,Credit,40,Urban,0
120.2616303268586,5392,Health,Credit,62,Suburban,0
328.5149950479324,27106,Retail,Credit,60,Rural,0
815.9296352454948,79845,Food,Debit,25,Urban,0
597.7150659523811,24809,Health,Debit,75,Rural,0
394.24188475716466,693,Retail,Debit,73,Rural,0
473.9622237156464,59821,Retail,Credit,66,Urban,0
854.6928458089782,74159,Health,Debit,26,Rural,0
340.6643816738322,74710,Utilities,Credit,23,Urban,0
869.7800351273592,11352,Entertainment,Debit,50,Urban,0
89.0462965457148,52196,Utilities,Debit,50,Urban,0
777.0216387714221,71066,Food,Credit,62,Rural,0
847.7000854216816,4992,Utilities,Debit,24,Suburban,0
182.63583518450142,53076,Entertainment,Credit,59,Rural,0
430.91618583982824,23354,Entertainment,Debit,35,Rural,0
166.33427488899196,3312,Retail,Debit,23,Urban,0
706.8975248652235,45833,Food,Debit,62,Suburban,1
535.8124202935951,4318,Retail,Credit,54,Urban,0
635.6880233616127,66003,Utilities,Debit,38,Rural,1
197.29047998925495,27192,Utilities,Credit,43,Suburban,0
212.5341161903671,37489,Health,Credit,32,Urban,0
42.45582818439646,40309,Retail,Credit,61,Rural,0
322.745467660534,28273,Retail,Debit,71,Rural,0
560.1849166723413,47553,Retail,Debit,47,Suburban,0
858.0769790833315,29473,Retail,Debit,28,Rural,0
667.2605200112221,61410,Entertainment,Debit,25,Rural,0
435.96092707635165,13679,Health,Debit,22,Rural,0
953.1669942797437,45310,Food,Credit,25,Rural,0
719.525955375256,83406,Food,Credit,22,Suburban,0
930.2350376596875,60683,Food,Credit,27,Rural,0
528.0603852988935,25992,Entertainment,Credit,32,Rural,0
259.64537051834645,29433,Health,Credit,55,Rural,0
53.77385967835726,76574,Health,Credit,73,Suburban,0
726.3587666323666,25933,Entertainment,Debit,67,Suburban,1
122.18169500752859,45020,Retail,Credit,72,Urban,0
303.4723531436952,29236,Utilities,Credit,20,Suburban,0
532.9384369760135,58735,Retail,Credit,58,Rural,0
564.852171191968,9770,Food,Credit,27,Suburban,0
600.9826137901489,69285,Retail,Debit,24,Suburban,0
167.08907501935093,35271,Entertainment,Credit,68,Suburban,0
380.3576674168271,73391,Food,Debit,41,Rural,0
617.5770328898498,23439,Utilities,Debit,43,Urban,0
969.849045769151,11101,Food,Credit,51,Urban,1
727.9035065619889,82319,Retail,Credit,75,Urban,0
922.6811533368639,44917,Health,Debit,77,Urban,0
762.4498462558629,83459,Health,Credit,25,Suburban,0
592.125251923508,80562,Health,Credit,56,Urban,0
192.8313457672082,41196,Food,Credit,77,Suburban,0
667.0189662406206,23569,Health,Debit,22,Suburban,0
623.7561863939471,41887,Entertainment,Credit,53,Urban,0
602.8667012868092,20893,Utilities,Debit,60,Rural,0
490.2960821202525,55304,Health,Debit,43,Urban,0
529.1279473852863,32399,Entertainment,Debit,77,Urban,0
335.108084590986,25236,Entertainment,Credit,79,Suburban,0
519.7933799496609,85870,Food,Debit,27,Suburban,0
198.35834977279978,49531,Food,Credit,50,Urban,0
805.3692229630163,80570,Utilities,Debit,78,Urban,0
186.5911777440091,9442,Utilities,Credit,53,Rural,0
85.88132359957694,56437,Retail,Credit,71,Rural,0
436.8097803308002,60342,Utilities,Debit,48,Rural,0
658.6491320665558,78179,Food,Debit,55,Suburban,0
438.27910810860783,35069,Entertainment,Debit,67,Rural,0
277.4773778193573,73246,Retail,Credit,42,Suburban,0
558.6130127065503,38560,Utilities,Credit,62,Suburban,0
347.6553330767877,58070,Entertainment,Credit,30,Urban,0
932.9348224365065,42427,Food,Debit,18,Rural,0
922.7224944639685,60496,Health,Credit,53,Urban,0
502.86944815212337,64557,Retail,Credit,53,Urban,0
328.55611002424024,72752,Entertainment,Credit,67,Suburban,1
737.3952815426825,77248,Food,Debit,41,Rural,0
37.67623053958357,70441,Food,Debit,44,Urban,0
475.2942370376076,48534,Retail,Credit,35,Suburban,0
336.98707087606317,27930,Retail,Debit,67,Urban,0
920.6153492174521,7288,Utilities,Debit,64,Rural,0
12.99102424540986,81122,Utilities,Debit,67,Suburban,0
553.2620608426307,61518,Retail,Debit,32,Rural,0
740.9229174855594,32400,Retail,Debit,34,Urban,0
485.5329695365172,1567,Entertainment,Debit,46,Suburban,0
86.31762713255894,47878,Utilities,Debit,22,Urban,0
972.4889286378743,48850,Food,Debit,28,Urban,0
518.4924209447219,1094,Utilities,Debit,33,Rural,0
614.5720580746923,11135,Utilities,Credit,69,Suburban,0
237.3731729247998,79044,Retail,Credit,51,Urban,0
484.014587021697,45113,Retail,Debit,34,Rural,0
429.72034246636355,58791,Utilities,Debit,50,Rural,0
75.82094615998176,9684,Health,Debit,67,Suburban,0
107.05419319391976,71727,Health,Debit,66,Urban,0
837.6350470991558,83378,Utilities,Credit,74,Suburban,0
240.58013225438367,58552,Health,Debit,48,Suburban,0
195.7633132271319,8046,Utilities,Credit,35,Urban,0
505.4065397988891,4934,Retail,Credit,68,Suburban,0
768.9783842311505,59556,Retail,Credit,42,Suburban,0
62.88457206040893,46806,Retail,Credit,22,Suburban,0
577.2311117186176,1354,Food,Credit,47,Rural,0
120.09123239773278,53046,Retail,Credit,62,Urban,0
37.424589774792835,65064,Retail,Debit,73,Suburban,0
53.69120821005517,57184,Utilities,Debit,40,Rural,0
834.3299441002329,2963,Health,Credit,79,Rural,0
118.8545111444335,27424,Health,Debit,55,Suburban,0
46.106213047879656,80039,Retail,Credit,62,Urban,0
438.4619872557694,3042,Retail,Debit,35,Rural,0
844.1494784700827,7139,Retail,Credit,49,Suburban,0
263.1459681128126,11226,Utilities,Credit,47,Urban,1
422.2909049083905,80298,Utilities,Debit,46,Urban,0
40.88261003118747,83652,Utilities,Credit,53,Suburban,0
449.629435620741,38108,Health,Debit,26,Rural,0
578.0354675564965,70647,Food,Credit,40,Urban,0
571.3361466983927,68617,Health,Debit,20,Urban,0
333.0942654821908,29815,Utilities,Debit,39,Urban,0
316.2176474824724,7802,Entertainment,Debit,73,Urban,0
107.51699531766128,42230,Food,Debit,73,Rural,0
367.4315223256221,63372,Retail,Debit,57,Rural,0
100.39517420409169,54020,Health,Credit,62,Suburban,0
766.8293487673395,83449,Food,Credit,73,Suburban,0
966.3080234504376,17465,Entertainment,Debit,75,Rural,1
970.1043822100402,7994,Food,Credit,48,Suburban,0
865.2060282760184,3531,Health,Credit,39,Urban,1
601.1913571902795,9343,Utilities,Debit,28,Rural,0
701.164831546636,59066,Retail,Debit,59,Urban,0
285.92059687773366,6229,Utilities,Credit,60,Rural,0
631.139649752448,82124,Utilities,Debit,20,Rural,0
456.1938998904376,44789,Health,Debit,74,Suburban,0
482.53532243715557,44069,Utilities,Debit,31,Rural,0
758.0187838147828,9524,Utilities,Credit,63,Suburban,0
282.6364372416544,63103,Health,Debit,79,Rural,0
318.7215720828254,8103,Health,Credit,36,Urban,0
924.717149337508,58581,Entertainment,Debit,77,Urban,0
57.16807055612127,83938,Utilities,Credit,77,Urban,0
486.14866411492704,54203,Food,Debit,48,Urban,0
912.8879996074538,15090,Retail,Debit,53,Urban,0
610.7526448103389,15915,Retail,Debit,49,Urban,0
546.8606671379199,41477,Health,Credit,43,Rural,0
250.49443505012584,56987,Health,Credit,18,Suburban,0
343.9322135753838,53238,Entertainment,Credit,19,Rural,0
852.1963673888882,15029,Utilities,Credit,23,Urban,0
559.6589136366897,53520,Health,Debit,79,Urban,0
515.2274515630231,70053,Health,Debit,62,Rural,0
100.4801338264889,51464,Retail,Credit,31,Suburban,0
17.012128298668,21961,Utilities,Credit,45,Suburban,0
963.721503498362,26835,Entertainment,Credit,50,Suburban,0
377.6091811195548,27725,Health,Credit,77,Suburban,0
603.6098490374048,25357,Health,Credit,42,Urban,1
80.6353581140977,1244,Health,Credit,57,Urban,0
683.4311714373235,67952,Retail,Debit,35,Suburban,0
932.6341419972549,48061,Health,Credit,63,Rural,0
576.0895877444223,6490,Health,Credit,51,Rural,1
126.98920705303516,77219,Retail,Credit,73,Urban,1
582.1398059460032,5839,Health,Debit,29,Rural,0
766.5808658915478,24992,Utilities,Credit,44,Urban,0
407.01012003744466,44938,Utilities,Debit,41,Urban,0
879.9579101935263,56249,Retail,Debit,50,Suburban,0
649.0342704040071,44735,Utilities,Credit,79,Suburban,0
899.3496693709133,50734,Entertainment,Debit,70,Suburban,0
623.8818059360899,47080,Health,Credit,32,Suburban,0
132.1566840328194,74460,Entertainment,Debit,60,Suburban,0
310.38201939408395,81457,Utilities,Credit,49,Suburban,0
202.59315330420446,24260,Retail,Credit,67,Rural,0
908.9176712191454,59607,Retail,Debit,34,Suburban,0
760.6396672201952,61852,Entertainment,Credit,52,Suburban,0
676.7219705410961,28380,Utilities,Credit,64,Urban,0
301.66535331199003,84347,Health,Debit,62,Urban,0
184.8607272781633,71257,Utilities,Debit,52,Suburban,0
756.6946369009229,41191,Utilities,Credit,30,Urban,0
474.68378793320056,4930,Retail,Debit,75,Rural,0
226.5637625984785,4353,Food,Credit,26,Rural,1
617.0053561871098,7832,Health,Debit,27,Rural,0
41.29351828631352,49554,Health,Debit,18,Rural,0
326.84408387412526,54017,Retail,Debit,76,Suburban,0
469.0884375965435,57298,Utilities,Credit,51,Rural,0
148.81037577529645,51389,Retail,Credit,74,Rural,0
984.6698231132488,73306,Utilities,Credit,63,Rural,0
209.88826722502463,25525,Food,Credit,54,Rural,0
131.22277691322228,82092,Food,Credit,42,Urban,0
204.3313390130095,80630,Entertainment,Debit,39,Rural,0
769.2920720265645,73471,Utilities,Credit,27,Rural,0
426.08015361257094,68211,Retail,Debit,43,Urban,0
565.8505238127855,31280,Retail,Debit,36,Urban,0
21.988147829374384,11240,Retail,Debit,57,Suburban,0
35.39687726474124,65092,Entertainment,Credit,62,Urban,0
446.37972427718915,69541,Health,Debit,58,Urban,0
816.838587958422,62851,Retail,Credit,67,Urban,0
885.3536398288577,6544,Food,Credit,74,Rural,0
87.61986102804458,57981,Retail,Credit,21,Suburban,0
538.8247389989218,17332,Retail,Credit,57,Suburban,0
913.3164565929912,26836,Retail,Debit,22,Rural,0
388.5847816434885,14388,Health,Credit,46,Suburban,0
829.7362655969403,1694,Retail,Debit,55,Rural,0
134.56195874503678,49294,Health,Debit,69,Urban,0
935.459095178131,38769,Health,Credit,22,Rural,0
751.6718942137713,39420,Entertainment,Debit,77,Rural,0
941.3930583941147,37855,Food,Debit,18,Urban,0
676.940616318954,1460,Retail,Debit,45,Urban,0
364.04052806742754,47646,Retail,Credit,36,Suburban,0
938.2429913521977,41252,Retail,Debit,79,Rural,0
276.2912095328693,9835,Health,Credit,53,Urban,0
332.8403495396708,10910,Utilities,Credit,18,Suburban,0
701.1076095837386,82757,Food,Credit,46,Rural,0
765.5509832258609,8463,Retail,Credit,68,Urban,0
929.4740803653046,13336,Utilities,Debit,53,Urban,0
205.5976066471533,26534,Utilities,Debit,49,Rural,0
798.2000371840047,2369,Utilities,Debit,31,Urban,0
738.8075073435665,25381,Food,Credit,49,Rural,0
64.73076169734426,85094,Utilities,Debit,63,Rural,0
387.83591806899676,25407,Retail,Credit,26,Rural,0
283.4826916030385,62552,Retail,Debit,36,Urban,0
305.18593392967637,35939,Entertainment,Credit,28,Urban,1
982.9639326751461,67576,Health,Credit,65,Rural,1
643.1346360664479,26170,Utilities,Credit,68,Suburban,0
717.9584816357061,71908,Health,Credit,21,Rural,0
976.6410196776942,22369,Health,Debit,58,Rural,0
377.82458067518104,73098,Health,Credit,42,Rural,0
802.0383282843532,44544,Health,Debit,34,Suburban,0
435.09643234119085,5900,Health,Debit,64,Urban,0
869.6641381431648,40733,Retail,Debit,25,Urban,0
181.47688376999187,589,Food,Credit,75,Rural,0
947.7384908872153,60044,Utilities,Credit,62,Rural,0
219.5529367024688,65311,Utilities,Credit,18,Urban,0
326.8942864739506,57926,Retail,Debit,19,Rural,0
756.4360418726737,70599,Retail,Credit,27,Urban,0
394.3613864238413,85553,Health,Credit,44,Suburban,0
608.6031653896802,83910,Food,Debit,70,Rural,0
445.1289275683591,49008,Utilities,Credit,44,Urban,0
742.627567152692,66794,Entertainment,Debit,30,Urban,0
229.10292111624224,79134,Retail,Debit,28,Suburban,0
59.39952924964013,2866,Entertainment,Debit,31,Rural,1
300.6294680755932,52890,Utilities,Credit,49,Suburban,0
474.8343562035618,41504,Retail,Credit,33,Urban,0
168.8520321404859,53374,Utilities,Debit,77,Urban,0
355.44249236673227,29404,Retail,Debit,46,Suburban,0
400.58303527527494,65223,Utilities,Credit,55,Suburban,0
58.334451844585274,637,Entertainment,Credit,51,Suburban,0
583.7239409360203,15828,Food,Debit,43,Rural,0
884.4590845433162,53544,Retail,Debit,22,Urban,0
152.59117004009937,45097,Entertainment,Debit,36,Rural,0
598.2102053881125,32022,Utilities,Credit,56,Rural,0
665.0744657059354,32202,Entertainment,Debit,45,Suburban,0
419.91534573886906,28704,Retail,Credit,45,Rural,0
701.3964897769057,23641,Entertainment,Debit,34,Rural,1
411.320811947521,37479,Utilities,Credit,54,Suburban,0
505.1326506894575,78771,Health,Debit,61,Suburban,0
8.345691509872552,22027,Food,Credit,36,Suburban,0
692.0283940205542,42912,Food,Credit,44,Urban,0
661.6813362657797,71474,Health,Credit,67,Urban,0
39.36247644901822,42692,Retail,Credit,77,Rural,0
368.88185728773794,32209,Entertainment,Credit,29,Rural,0
979.0528089508757,57563,Entertainment,Credit,20,Urban,0
421.3158260060482,56738,Health,Debit,75,Rural,0
502.4434597267099,37242,Health,Debit,21,Suburban,0
910.0202280015588,9941,Utilities,Debit,64,Urban,0
717.5446139898906,7073,Utilities,Credit,64,Rural,0
582.4880609930993,37827,Food,Credit,28,Rural,0
798.0068766597315,46225,Retail,Debit,51,Rural,0
864.5019001895173,37096,Retail,Credit,35,Urban,0
457.4311836655296,50546,Health,Credit,52,Urban,0
475.6332565669036,66457,Food,Debit,35,Urban,0
386.66488471618396,68309,Food,Debit,63,Suburban,0
966.7394338784421,69998,Utilities,Debit,23,Rural,1
697.46908803606,30268,Entertainment,Debit,51,Rural,0
84.13984314186422,85354,Retail,Debit,50,Suburban,0
863.0966636897055,42078,Food,Debit,25,Urban,0
481.0793808954318,1865,Utilities,Debit,59,Urban,0
69.68515251606497,28887,Utilities,Credit,37,Urban,0
550.1675379081478,49876,Utilities,Credit,67,Suburban,0
417.7471146967264,33479,Entertainment,Credit,37,Rural,0
877.8716554577622,40478,Food,Credit,60,Suburban,0
204.79060900577798,26401,Health,Debit,35,Rural,0
826.6381448826908,28502,Health,Credit,44,Rural,0
558.1310024942672,13394,Utilities,Credit,65,Rural,0
55.55569291025558,9262,Utilities,Credit,22,Suburban,0
971.8734560241592,4487,Entertainment,Credit,24,Urban,0
513.1026288590967,27341,Utilities,Debit,39,Urban,0
291.5859773773509,13570,Food,Credit,51,Suburban,0
469.93743514726884,57268,Utilities,Debit,60,Rural,0
857.9999257339715,29605,Utilities,Debit,30,Suburban,0
305.59822126067843,71602,Food,Credit,69,Urban,0
193.4837200902136,26723,Retail,Debit,49,Suburban,0
129.94217568395058,69108,Health,Credit,41,Rural,0
298.56153899182107,78206,Utilities,Debit,77,Urban,0
780.2680389530034,60098,Food,Debit,33,Rural,0
472.15473883006644,48707,Health,Debit,79,Suburban,0
228.25412208984645,49028,Entertainment,Credit,31,Rural,1
167.01881461013946,56921,Retail,Credit,56,Suburban,0
333.39674703386873,60760,Utilities,Credit,24,Urban,0
939.9844485128232,10249,Retail,Credit,61,Urban,0
343.68368587743436,67847,Utilities,Debit,29,Urban,0
988.1359518786808,43839,Utilities,Credit,37,Rural,0
485.7452253095908,39673,Utilities,Debit,50,Suburban,0
179.98475437186073,3642,Retail,Debit,72,Suburban,1
891.2489517017159,6338,Entertainment,Debit,23,Suburban,0
460.89501776169203,51761,Food,Debit,57,Rural,0
709.9616721610199,9622,Food,Debit,44,Suburban,0
983.7278716259426,48423,Entertainment,Debit,30,Urban,0
51.125174969654026,42873,Entertainment,Debit,22,Suburban,0
97.59786522777956,47565,Utilities,Debit,41,Rural,0
720.7362847212934,7806,Utilities,Debit,27,Urban,0
282.54317829217655,757,Food,Debit,76,Urban,0
185.11709555314897,21470,Utilities,Debit,63,Rural,0
40.322517939909766,6220,Utilities,Credit,73,Urban,0
22.824865274215604,54754,Entertainment,Debit,49,Suburban,1
774.711117516671,79852,Retail,Credit,26,Rural,0
135.29899394218046,22505,Health,Credit,66,Suburban,0
468.25289535517976,28288,Health,Debit,52,Rural,0
606.2909183643035,74492,Utilities,Debit,61,Rural,1
428.9234487682774,19109,Utilities,Debit,29,Rural,0
28.07954568389687,3497,Health,Debit,28,Suburban,0
783.7180010853209,57326,Entertainment,Credit,71,Rural,0
11.502711317111833,9864,Health,Credit,78,Urban,0
762.1280044831066,74310,Health,Debit,53,Suburban,0
893.4111892943346,21017,Health,Credit,25,Rural,0
433.4070811361151,1821,Utilities,Debit,27,Rural,0
536.0069306247004,50337,Utilities,Debit,31,Suburban,1
